match_id,player,Date,avg_bp_clutch_save_pct,avg_bp_first_in_pct,avg_bpo_conv_pct,avg_bpo_ue_pct
20070606-M-Roland_Garros-QF-Tommy_Robredo-Roger_Federer,Roger Federer,2007-06-06,0.7027695678267153,0.6177788822531003,0.4203814334839217,0.1658002164195687
20070606-M-Roland_Garros-QF-Tommy_Robredo-Roger_Federer,Tommy Robredo,2007-06-06,0.5722496269255103,0.6682787764173479,0.2971284584980237,0.1260125051110808
20070608-M-Roland_Garros-SF-Novak_Djokovic-Rafael_Nadal,Novak Djokovic,2007-06-08,0.6377165252663393,0.6696227921982032,0.3861475397984513,0.144235994283266
20070608-M-Roland_Garros-SF-Novak_Djokovic-Rafael_Nadal,Rafael Nadal,2007-06-08,0.6444452360614517,0.699225791428639,0.3790377930248254,0.1285997652266714
20070608-M-Roland_Garros-SF-Roger_Federer-Nikolay_Davydenko,Nikolay Davydenko,2007-06-08,0.6092249545362537,0.6432986386587267,0.3621931962122395,0.18882086186841218
20070608-M-Roland_Garros-SF-Roger_Federer-Nikolay_Davydenko,Roger Federer,2007-06-08,0.7026358533779745,0.6178364913311752,0.4207238004444276,0.1656609753521078
20070610-M-Roland_Garros-F-Roger_Federer-Rafael_Nadal,Rafael Nadal,2007-06-10,0.6452732122910392,0.6977983723627037,0.3790251119739322,0.12716619385796724
20070610-M-Roland_Garros-F-Roger_Federer-Rafael_Nadal,Roger Federer,2007-06-10,0.7028106288267643,0.6179947119746554,0.42067234605539633,0.16542493822997545
20070613-M-Queens_Club-R32-Jo_Wilfried_Tsonga-Lleyton_Hewitt,Jo Wilfried Tsonga,2007-06-13,,,,
20070613-M-Queens_Club-R32-Jo_Wilfried_Tsonga-Lleyton_Hewitt,Lleyton Hewitt,2007-06-13,0.6442235516278437,0.5162236132499342,0.3868596018309871,0.12191690130036843
20070615-M-Queens_Club-QF-Nicolas_Mahut-Rafael_Nadal,Nicolas Mahut,2007-06-15,,,,
20070615-M-Queens_Club-QF-Nicolas_Mahut-Rafael_Nadal,Rafael Nadal,2007-06-15,0.6466155650864489,0.6995577384713206,0.37789537280782426,0.12717550292608265
20070617-M-Queens_Club-F-Nicolas_Mahut-Andy_Roddick,Andy Roddick,2007-06-17,0.690630536839819,0.6172690834429243,0.3107933684561168,0.14069203466393382
20070617-M-Queens_Club-F-Nicolas_Mahut-Andy_Roddick,Nicolas Mahut,2007-06-17,0.7105263157894737,0.631578947368421,0.3125,0.03125
20070628-M-Wimbledon-R64-Aisam_Ul_Haq_Qureshi-Marat_Safin,Aisam Ul Haq Qureshi,2007-06-28,,,,
20070628-M-Wimbledon-R64-Aisam_Ul_Haq_Qureshi-Marat_Safin,Marat Safin,2007-06-28,0.6640259227213805,0.5441787550316914,0.363533249585119,0.16754204762694433
20070628-M-Wimbledon-R64-Werner_Eschauer-Rafael_Nadal,Rafael Nadal,2007-06-28,0.6473726842515147,0.7004918544255554,0.37625793413009656,0.12482040102004409
20070628-M-Wimbledon-R64-Werner_Eschauer-Rafael_Nadal,Werner Eschauer,2007-06-28,,,,
20070629-M-Wimbledon-R32-Janko_Tipsarevic-Fernando_Gonzalez,Fernando Gonzalez,2007-06-29,0.613903603218355,0.573969879654121,0.3645009716091481,0.13337223345710553
20070629-M-Wimbledon-R32-Janko_Tipsarevic-Fernando_Gonzalez,Janko Tipsarevic,2007-06-29,,,,
20070629-M-Wimbledon-R32-Roger_Federer-Marat_Safin,Marat Safin,2007-06-29,0.6637732478687687,0.5444332167673624,0.3629776407265022,0.16521507474323677
20070629-M-Wimbledon-R32-Roger_Federer-Marat_Safin,Roger Federer,2007-06-29,0.7027298951319224,0.6182258015035346,0.42016833775942886,0.1657495941309078
20070705-M-Wimbledon-R16-Novak_Djokovic-Lleyton_Hewitt,Lleyton Hewitt,2007-07-05,0.643606741034418,0.5181249566195089,0.3860020078204977,0.12156930158895371
20070705-M-Wimbledon-R16-Novak_Djokovic-Lleyton_Hewitt,Novak Djokovic,2007-07-05,0.6368223639527438,0.6699590635025072,0.38205600980964843,0.14316732793419568
20070706-M-Wimbledon-QF-Richard_Gasquet-Andy_Roddick,Andy Roddick,2007-07-06,0.6915554630152883,0.6181054956636853,0.3099827902100353,0.13923280753508135
20070706-M-Wimbledon-QF-Richard_Gasquet-Andy_Roddick,Richard Gasquet,2007-07-06,0.6371467354818633,0.61867757775373,0.400275629618718,0.1337159328652626
20070707-M-Wimbledon-SF-Novak_Djokovic-Rafael_Nadal,Novak Djokovic,2007-07-07,0.6356362244965844,0.6722920451226759,0.37510569350387746,0.1520795738323959
20070707-M-Wimbledon-SF-Novak_Djokovic-Rafael_Nadal,Rafael Nadal,2007-07-07,0.648042463198138,0.7011527680771483,0.3792653656307614,0.12255093918331601
20070707-M-Wimbledon-SF-Roger_Federer-Richard_Gasquet,Richard Gasquet,2007-07-07,0.6386959829348774,0.6149353205911924,0.3856268101436888,0.13957974118091246
20070707-M-Wimbledon-SF-Roger_Federer-Richard_Gasquet,Roger Federer,2007-07-07,0.7027334621962879,0.6182675737677327,0.4198502608201391,0.1658084534264656
20070708-M-Wimbledon-F-Roger_Federer-Rafael_Nadal,Rafael Nadal,2007-07-08,0.6453988477838856,0.6997928972186278,0.3801458310404162,0.12163803975912414
20070708-M-Wimbledon-F-Roger_Federer-Rafael_Nadal,Roger Federer,2007-07-08,0.7034651860804314,0.6187189165053357,0.41991467592663495,0.16565951746505517
20070806-M-Canada_Masters-R64-Lleyton_Hewitt-Juan_Carlos_Ferrero,Juan Carlos Ferrero,2007-08-06,0.6420452913215243,0.5886494952990554,0.31667664854149136,0.15311186392354106
20070806-M-Canada_Masters-R64-Lleyton_Hewitt-Juan_Carlos_Ferrero,Lleyton Hewitt,2007-08-06,0.6445566808466107,0.5188931861735012,0.3859994388731208,0.12099406547782784
20070810-M-Canada_Masters-SF-Roger_Federer-Radek_Stepanek,Radek Stepanek,2007-08-10,0.5972124924379916,0.6756696914700544,0.31823966823966826,0.14154154154154153
20070810-M-Canada_Masters-SF-Roger_Federer-Radek_Stepanek,Roger Federer,2007-08-10,0.7032640332152231,0.6191626322298281,0.4196780360493651,0.16593688461562212
20070812-M-Canada_Masters-F-Novak_Djokovic-Roger_Federer,Novak Djokovic,2007-08-12,0.6324258418431837,0.6743917285808279,0.3813504088286836,0.1444755951407761
20070812-M-Canada_Masters-F-Novak_Djokovic-Roger_Federer,Roger Federer,2007-08-12,0.7034764996235185,0.6193347482966283,0.4192601729697911,0.16565072388056234
20070812-M-Canada_Masters-SF-Novak_Djokovic-Rafael_Nadal,Novak Djokovic,2007-08-12,0.6305841350887464,0.6705516462674551,0.38435488671514845,0.14024130754147987
20070812-M-Canada_Masters-SF-Novak_Djokovic-Rafael_Nadal,Rafael Nadal,2007-08-12,0.6453946801091257,0.699966309887684,0.37964944544061685,0.12145335680038706
20070818-M-Cincinnati_Masters-SF-James_Blake-Nikolay_Davydenko,James Blake,2007-08-18,0.5876794751855539,0.5410357126617497,0.37931367776415603,0.13275794236830693
20070818-M-Cincinnati_Masters-SF-James_Blake-Nikolay_Davydenko,Nikolay Davydenko,2007-08-18,0.6084247237585936,0.6441845541834176,0.35658353640162754,0.18473696163213443
20070818-M-Cincinnati_Masters-SF-Roger_Federer-Lleyton_Hewitt,Lleyton Hewitt,2007-08-18,0.6456909338721032,0.5199327476796086,0.3864877311891838,0.1209644459499137
20070818-M-Cincinnati_Masters-SF-Roger_Federer-Lleyton_Hewitt,Roger Federer,2007-08-18,0.7029424889951142,0.6197061832205474,0.4192132048363262,0.16584241801817765
20070819-M-Cincinnati_Masters-F-Roger_Federer-James_Blake,James Blake,2007-08-19,0.5863409785343039,0.5462703357452878,0.3881301533118617,0.1366960584059911
20070819-M-Cincinnati_Masters-F-Roger_Federer-James_Blake,Roger Federer,2007-08-19,0.703136065497854,0.6199075123300982,0.4189335293320018,0.1666496176024253
20070830-M-US_Open-R64-Roger_Federer-Paul_Capdeville,Paul Capdeville,2007-08-30,,,,
20070830-M-US_Open-R64-Roger_Federer-Paul_Capdeville,Roger Federer,2007-08-30,0.7033040365892596,0.6201497793109939,0.4192240901587688,0.16625143100010678
20070904-M-US_Open-R16-David_Ferrer-Rafael_Nadal,David Ferrer,2007-09-04,0.5329447218177196,0.655245822065044,0.3262853589478976,0.15573880024344422
20070904-M-US_Open-R16-David_Ferrer-Rafael_Nadal,Rafael Nadal,2007-09-04,0.6447619382481737,0.6998919282329489,0.3774141101743993,0.12313088513141487
20070904-M-US_Open-R16-Tommy_Haas-James_Blake,James Blake,2007-09-04,0.5828873393929317,0.5421973000932541,0.3826049471793872,0.13997821606975147
20070904-M-US_Open-R16-Tommy_Haas-James_Blake,Tommy Haas,2007-09-04,0.6124244023583325,0.5652794957186895,0.34874801506585856,0.16240801597616852
20070905-M-US_Open-QF-Roger_Federer-Andy_Roddick,Andy Roddick,2007-09-05,0.6926601306608979,0.6180283825359946,0.3104338363267712,0.137616500102027
20070905-M-US_Open-QF-Roger_Federer-Andy_Roddick,Roger Federer,2007-09-05,0.7034238154059521,0.6200026278435299,0.4193502378887213,0.16619880143051763
20070905-M-US_Open-QF-Tommy_Haas-Nikolay_Davydenko,Nikolay Davydenko,2007-09-05,0.5989326373458467,0.6524701381833414,0.3607673891655712,0.17770363188951077
20070905-M-US_Open-QF-Tommy_Haas-Nikolay_Davydenko,Tommy Haas,2007-09-05,0.6109411248941362,0.5700655761639145,0.35096830722918165,0.1635712698052069
20070908-M-US_Open-SF-David_Ferrer-Novak_Djokovic,David Ferrer,2007-09-08,0.5520478567961405,0.6751923896088655,0.3379822027133583,0.16847582294919125
20070908-M-US_Open-SF-David_Ferrer-Novak_Djokovic,Novak Djokovic,2007-09-08,0.6360121289483488,0.6741629350734799,0.38467077131110017,0.1397955564081715
20070908-M-US_Open-SF-Roger_Federer-Nikolay_Davydenko,Nikolay Davydenko,2007-09-08,0.6025002154137041,0.65067164216621,0.3682517682404798,0.17270785817496442
20070908-M-US_Open-SF-Roger_Federer-Nikolay_Davydenko,Roger Federer,2007-09-08,0.7035608676068952,0.6194033761544988,0.4187206080116235,0.16614654644861243
20070909-M-US_Open-F-Roger_Federer-Novak_Djokovic,Novak Djokovic,2007-09-09,0.6340004533307507,0.6716073559565727,0.3876146922271807,0.14406945561195703
20070909-M-US_Open-F-Roger_Federer-Novak_Djokovic,Roger Federer,2007-09-09,0.7033512349006454,0.6190193610302315,0.4187133245316768,0.1657790055037592
20071007-M-Metz-F-Andy_Murray-Tommy_Robredo,Andy Murray,2007-10-07,0.5773237452449625,0.47255227773489994,0.3503376034687816,0.15917347284525785
20071007-M-Metz-F-Andy_Murray-Tommy_Robredo,Tommy Robredo,2007-10-07,0.56451597785769,0.6821182349714818,0.3004198107557791,0.1236477319191644
20071014-M-Vienna-F-Stan_Wawrinka-Novak_Djokovic,Novak Djokovic,2007-10-14,0.6302286953115346,0.6653628465598315,0.37956593190290006,0.15195545051701434
20071014-M-Vienna-F-Stan_Wawrinka-Novak_Djokovic,Stan Wawrinka,2007-10-14,0.5,0.45,0.34782608695652173,0.13043478260869565
20071018-M-Madrid_Masters-R16-Andy_Murray-Rafael_Nadal,Andy Murray,2007-10-18,0.575673484265745,0.4674633945803156,0.3519472002109374,0.15799333738067456
20071018-M-Madrid_Masters-R16-Andy_Murray-Rafael_Nadal,Rafael Nadal,2007-10-18,0.6438649008997959,0.6997899896361262,0.37666697836353374,0.1240860765611736
20071020-M-Madrid_Masters-SF-Nicolas_Kiefer-Roger_Federer,Nicolas Kiefer,2007-10-20,0.5679380465571472,0.5981252632680807,0.2563464080270803,0.17769396803010246
20071020-M-Madrid_Masters-SF-Nicolas_Kiefer-Roger_Federer,Roger Federer,2007-10-20,0.7037123809100266,0.6187951073006389,0.41884692316983496,0.16588456440273192
20071020-M-Madrid_Masters-SF-Novak_Djokovic-David_Nalbandian,David Nalbandian,2007-10-20,0.6129332973494953,0.6084675171451219,0.38678371391444677,0.14824426940763638
20071020-M-Madrid_Masters-SF-Novak_Djokovic-David_Nalbandian,Novak Djokovic,2007-10-20,0.6339084363879621,0.6698594438085493,0.38358329462678403,0.15387723249633378
20071021-M-Madrid_Masters-F-Roger_Federer-David_Nalbandian,David Nalbandian,2007-10-21,0.6168769578942801,0.6071159507125977,0.38388789932520856,0.14912634187100068
20071021-M-Madrid_Masters-F-Roger_Federer-David_Nalbandian,Roger Federer,2007-10-21,0.7035819382542402,0.6189636691293926,0.4187044282938087,0.1659666229407124
20071022-M-Basel-R16-Roger_Federer-Juan_Martin_Del_Potro,Juan Martin Del Potro,2007-10-22,0.5537037037037037,0.686837327523602,0.2941109932838459,0.1809402615765288
20071022-M-Basel-R16-Roger_Federer-Juan_Martin_Del_Potro,Roger Federer,2007-10-22,0.7031965630322955,0.6187655509920965,0.41848842278099835,0.1662614768953064
20071028-M-Basel-F-Roger_Federer-Jarkko_Nieminen,Jarkko Nieminen,2007-10-28,0.5212856359649123,0.6841739766081871,0.283625730994152,0.07115009746588694
20071028-M-Basel-F-Roger_Federer-Jarkko_Nieminen,Roger Federer,2007-10-28,0.7034573365104265,0.6191272876047893,0.4185791781014999,0.1660686434485085
20071028-M-Paris_Masters-F-Rafael_Nadal-David_Nalbandian,David Nalbandian,2007-10-28,0.617664236226488,0.6006232595654627,0.3845655387395962,0.14934221029915218
20071028-M-Paris_Masters-F-Rafael_Nadal-David_Nalbandian,Rafael Nadal,2007-10-28,0.6416704045839864,0.6991024328982882,0.3766955016971145,0.1242702275374063
20071028-M-St_Petersburg-F-Fernando_Verdasco-Andy_Murray,Andy Murray,2007-10-28,0.5780918072844754,0.4713095601571695,0.35909760430766596,0.15994747495113967
20071028-M-St_Petersburg-F-Fernando_Verdasco-Andy_Murray,Fernando Verdasco,2007-10-28,0.6326203208556149,0.6823529411764706,0.3951367781155015,0.17097264437689969
20071031-M-Paris_Masters-R16-Roger_Federer-David_Nalbandian,David Nalbandian,2007-10-31,0.6230270528080619,0.5947225754605961,0.39055582566248004,0.15187020757409062
20071031-M-Paris_Masters-R16-Roger_Federer-David_Nalbandian,Roger Federer,2007-10-31,0.7039098661160813,0.6187122099476298,0.4183504742630647,0.1663098471913606
20071103-M-Paris_Masters-SF-Rafael_Nadal-Marcos_Baghdatis,Marcos Baghdatis,2007-11-03,0.6486823979097878,0.5584635789566861,0.3383067433322536,0.1376325000899831
20071103-M-Paris_Masters-SF-Rafael_Nadal-Marcos_Baghdatis,Rafael Nadal,2007-11-03,0.6379014587036316,0.6972849388199172,0.3737988541283093,0.12660459539198432
20071103-M-Paris_Masters-SF-Richard_Gasquet-David_Nalbandian,David Nalbandian,2007-11-03,0.6205086718972668,0.5923484420753432,0.39057721201001167,0.15001553083594887
20071103-M-Paris_Masters-SF-Richard_Gasquet-David_Nalbandian,Richard Gasquet,2007-11-03,0.6328347534783483,0.613305680545716,0.36340737809789636,0.13628700674764127
20071112-M-Masters_Cup-RR-Novak_Djokovic-Richard_Gasquet,Novak Djokovic,2007-11-12,0.6366766639477011,0.6701137185941933,0.37886353580334586,0.1529755998083477
20071112-M-Masters_Cup-RR-Novak_Djokovic-Richard_Gasquet,Richard Gasquet,2007-11-12,0.6193783028330694,0.6131489255861015,0.34843871922277186,0.1320467260458867
20071112-M-Masters_Cup-RR-Roger_Federer-Fernando_Gonzalez,Fernando Gonzalez,2007-11-12,0.6144750658687955,0.5766962557427254,0.36245923618573533,0.13186032109409518
20071112-M-Masters_Cup-RR-Roger_Federer-Fernando_Gonzalez,Roger Federer,2007-11-12,0.7035792612065599,0.6186774302331376,0.4185128555297546,0.16605537986018903
20071112-M-Masters_Cup-SF-Roger_Federer-Rafael_Nadal,Rafael Nadal,2007-11-12,0.637387896564228,0.6967910957206711,0.3733962469536967,0.1256878671092179
20071112-M-Masters_Cup-SF-Roger_Federer-Rafael_Nadal,Roger Federer,2007-11-12,0.7039870442869128,0.6187610970588262,0.41824265717814607,0.16599614384064781
20071114-M-Masters_Cup-RR-Roger_Federer-Nikolay_Davydenko,Nikolay Davydenko,2007-11-14,0.6016668727145575,0.6459322954053603,0.3676997589933091,0.16809737158764715
20071114-M-Masters_Cup-RR-Roger_Federer-Nikolay_Davydenko,Roger Federer,2007-11-14,0.7045767441341994,0.6192136450000026,0.41805435961420895,0.16636418221611893
20071115-M-Tour_Finals-RR-Novak_Djokovic-Rafael_Nadal,Novak Djokovic,2007-11-15,0.636244194912601,0.6614983956832973,0.38143436270207254,0.14986411526883037
20071115-M-Tour_Finals-RR-Novak_Djokovic-Rafael_Nadal,Rafael Nadal,2007-11-15,0.6373716384658059,0.692945926813128,0.3694534493830031,0.12468488509161126
20071116-M-Masters_Cup-RR-Andy_Roddick-Roger_Federer,Andy Roddick,2007-11-16,0.6935031907507013,0.6194471402598483,0.3097537152852421,0.13918076005042967
20071116-M-Masters_Cup-RR-Andy_Roddick-Roger_Federer,Roger Federer,2007-11-16,0.7042828296150014,0.6193767138029809,0.4183359597529917,0.16675897884080582
20071118-M-Masters_Cup-F-David_Ferrer-Roger_Federer,David Ferrer,2007-11-18,0.5514942556490039,0.6830552456696621,0.3470164786562398,0.16664711431131157
20071118-M-Masters_Cup-F-David_Ferrer-Roger_Federer,Roger Federer,2007-11-18,0.7042418188707984,0.6204167830128232,0.41810193249356364,0.16653035220094
20071130-M-Davis_Cup_World_Group_F-RR-James_Blake-Mikhail_Youzhny,James Blake,2007-11-30,0.5833818525259369,0.5385285004988327,0.38422235437427904,0.13933627203756396
20071130-M-Davis_Cup_World_Group_F-RR-James_Blake-Mikhail_Youzhny,Mikhail Youzhny,2007-11-30,0.6885661387061948,0.6058842340354945,0.37076155978595,0.12786342329025255
20080105-M-Doha-F-Stan_Wawrinka-Andy_Murray,Andy Murray,2008-01-05,0.5841872169202517,0.470244082149311,0.3661427240922827,0.16028343453691604
20080105-M-Doha-F-Stan_Wawrinka-Andy_Murray,Stan Wawrinka,2008-01-05,0.51,0.545,0.31280193236714976,0.20410628019323673
20080106-M-Chennai-F-Mikhail_Youzhny-Rafael_Nadal,Mikhail Youzhny,2008-01-06,0.6885602032001575,0.6012965565737495,0.3510182140357977,0.13617529305277462
20080106-M-Chennai-F-Mikhail_Youzhny-Rafael_Nadal,Rafael Nadal,2008-01-06,0.6391314566147777,0.694618646706673,0.3705166767363937,0.12420152751205484
20080114-M-Australian_Open-R128-Novak_Djokovic-Benjamin_Becker,Benjamin Becker,2008-01-14,0.64,0.6000000000000001,0.28422619047619047,0.16517857142857142
20080114-M-Australian_Open-R128-Novak_Djokovic-Benjamin_Becker,Novak Djokovic,2008-01-14,0.6336104736657224,0.6613109529803224,0.3767402783198556,0.14986896829494353
20080115-M-Australian_Open-R128-Roger_Federer-Diego_Hartfield,Diego Hartfield,2008-01-15,0.5606060606060606,0.6666666666666666,0.42424242424242425,0.09090909090909091
20080115-M-Australian_Open-R128-Roger_Federer-Diego_Hartfield,Roger Federer,2008-01-15,0.7044548729588389,0.6210296950161923,0.4185365830497445,0.1667893757170605
20080117-M-Australian_Open-R64-Marat_Safin-Marcos_Baghdatis,Marat Safin,2008-01-17,0.6638128837427125,0.5456925375837498,0.3620641976521157,0.16498128122823558
20080117-M-Australian_Open-R64-Marat_Safin-Marcos_Baghdatis,Marcos Baghdatis,2008-01-17,0.6489924470082735,0.5526091199591934,0.3452608246581461,0.13936783151812915
20080117-M-Australian_Open-R64-Roger_Federer-Fabrice_Santoro,Fabrice Santoro,2008-01-17,0.5555186706346494,0.6311828916726274,0.34031882623052395,0.09374298776321144
20080117-M-Australian_Open-R64-Roger_Federer-Fabrice_Santoro,Roger Federer,2008-01-17,0.7043263416449199,0.6211849228109219,0.4192388395699834,0.16664723498332903
20080119-M-Australian_Open-R32-Lleyton_Hewitt-Marcos_Baghdatis,Lleyton Hewitt,2008-01-19,0.645803615025557,0.5187951262301298,0.3852312005931668,0.12108875024101212
20080119-M-Australian_Open-R32-Lleyton_Hewitt-Marcos_Baghdatis,Marcos Baghdatis,2008-01-19,0.6376788208207714,0.5561976244501006,0.3404082109836078,0.13799186434768446
20080119-M-Australian_Open-R32-Roger_Federer-Janko_Tipsarevic,Janko Tipsarevic,2008-01-19,0.7049180327868853,0.6885245901639344,0.36666666666666664,0.13333333333333333
20080119-M-Australian_Open-R32-Roger_Federer-Janko_Tipsarevic,Roger Federer,2008-01-19,0.7045215227305466,0.6216619392146299,0.4196766302723706,0.16662907595823517
20080120-M-Australian_Open-R16-Richard_Gasquet-Jo_Wilfried_Tsonga,Jo Wilfried Tsonga,2008-01-20,0.7083333333333334,0.5,0.42424242424242425,0.09090909090909091
20080120-M-Australian_Open-R16-Richard_Gasquet-Jo_Wilfried_Tsonga,Richard Gasquet,2008-01-20,0.6148680251729338,0.604456238593005,0.35020947127458707,0.12741027764282759
20080121-M-Australian_Open-R16-Tomas_Berdych-Roger_Federer,Roger Federer,2008-01-21,0.704693935003604,0.6217389071377035,0.419535080095024,0.16659166541633424
20080121-M-Australian_Open-R16-Tomas_Berdych-Roger_Federer,Tomas Berdych,2008-01-21,0.5236316157668741,0.5802377333912289,0.30283621140764,0.10421768707482992
20080122-M-Australian_Open-QF-Jarkko_Nieminen-Rafael_Nadal,Jarkko Nieminen,2008-01-22,0.5464402734778122,0.688515651874785,0.26023391812865493,0.09025341130604288
20080122-M-Australian_Open-QF-Jarkko_Nieminen-Rafael_Nadal,Rafael Nadal,2008-01-22,0.6327174683933537,0.6924792145351172,0.3648164201712184,0.12421381170417709
20080122-M-Australian_Open-QF-Jo_Wilfried_Tsonga-Mikhail_Youzhny,Jo Wilfried Tsonga,2008-01-22,0.723731884057971,0.5652173913043479,0.44982613015399897,0.08643815201192251
20080122-M-Australian_Open-QF-Jo_Wilfried_Tsonga-Mikhail_Youzhny,Mikhail Youzhny,2008-01-22,0.7274901778001379,0.6198844870020308,0.4043631595035452,0.13304227031006668
20080123-M-Australian_Open-QF-Roger_Federer-James_Blake,James Blake,2008-01-23,0.5901988898570175,0.5401161615484023,0.38152802309508593,0.14206880841018607
20080123-M-Australian_Open-QF-Roger_Federer-James_Blake,Roger Federer,2008-01-23,0.7051495109800228,0.6219350724335362,0.4193851303303943,0.16624118842840044
20080125-M-Australian_Open-SF-Jo_Wilfried_Tsonga-Rafael_Nadal,Jo Wilfried Tsonga,2008-01-25,0.7324879227053139,0.571256038647343,0.4549228464592551,0.119640938550584
20080125-M-Australian_Open-SF-Jo_Wilfried_Tsonga-Rafael_Nadal,Rafael Nadal,2008-01-25,0.6330989421577288,0.6911577591314751,0.367622231986806,0.12384693576926531
20080127-M-Australian_Open-SF-Novak_Djokovic-Roger_Federer,Novak Djokovic,2008-01-27,0.6393480435393182,0.6619554028775526,0.38099061355020547,0.14470107283649722
20080127-M-Australian_Open-SF-Novak_Djokovic-Roger_Federer,Roger Federer,2008-01-27,0.7051446592777533,0.6217123223768987,0.41947715509652816,0.1661831178974755
20080304-M-Dubai-R32-Roger_Federer-Andy_Murray,Andy Murray,2008-03-04,0.5813120886768837,0.47732996485875434,0.3704464867131471,0.15575648009726994
20080304-M-Dubai-R32-Roger_Federer-Andy_Murray,Roger Federer,2008-03-04,0.7046845352252108,0.6216216276351517,0.41921438565108526,0.16577934340769981
20080307-M-Dubai-QF-Igor_Andreev-Novak_Djokovic,Igor Andreev,2008-03-07,0.6205404594169889,0.7294171654572099,0.3645320197044335,0.1494381157635468
20080307-M-Dubai-QF-Igor_Andreev-Novak_Djokovic,Novak Djokovic,2008-03-07,0.6400061390577046,0.662617495508907,0.38270534084627966,0.1452831091473527
20080308-M-Dubai-F-Andy_Roddick-Feliciano_Lopez,Andy Roddick,2008-03-08,0.6929454575359488,0.6204798692308758,0.30972728698276863,0.13936877791960564
20080308-M-Dubai-F-Andy_Roddick-Feliciano_Lopez,Feliciano Lopez,2008-03-08,0.6361907114624505,0.5813817523056654,0.14114583333333333,0.15416666666666667
20080322-M-Indian_Wells_Masters-SF-Mardy_Fish-Roger_Federer,Mardy Fish,2008-03-22,0.5619360321262865,0.47927346336081006,0.30697674653591667,0.13218467657957514
20080322-M-Indian_Wells_Masters-SF-Mardy_Fish-Roger_Federer,Roger Federer,2008-03-22,0.7047355867744601,0.622082888876368,0.4182614488100261,0.1662267455963408
20080322-M-Indian_Wells_Masters-SF-Novak_Djokovic-Rafael_Nadal,Novak Djokovic,2008-03-22,0.6466560650930641,0.6635752437927388,0.3918653836146792,0.14489763250819082
20080322-M-Indian_Wells_Masters-SF-Novak_Djokovic-Rafael_Nadal,Rafael Nadal,2008-03-22,0.6317342813295039,0.6914141109852342,0.36470867319750216,0.12354247815871014
20080419-M-Estoril-SF-Roger_Federer-Denis_Gremelmayr,Denis Gremelmayr,2008-04-19,,,,
20080419-M-Estoril-SF-Roger_Federer-Denis_Gremelmayr,Roger Federer,2008-04-19,0.7043574256586284,0.6216772978834232,0.4174947994784313,0.16650506205615362
20080419-M-Monte_Carlo_Masters-SF-Roger_Federer-Novak_Djokovic,Novak Djokovic,2008-04-19,0.6445401683220636,0.6625753595294789,0.3959886379957681,0.14632196244469078
20080419-M-Monte_Carlo_Masters-SF-Roger_Federer-Novak_Djokovic,Roger Federer,2008-04-19,0.7042326218209066,0.6219839482688612,0.41771782492667653,0.16625474427089845
20080420-M-Estoril-F-Nikolay_Davydenko-Roger_Federer,Nikolay Davydenko,2008-04-20,0.5974307530181177,0.6515705330968037,0.3682519515749371,0.16307744142228883
20080420-M-Estoril-F-Nikolay_Davydenko-Roger_Federer,Roger Federer,2008-04-20,0.7042919934393927,0.6217647126493454,0.4183194162635522,0.16617752446425238
20080420-M-Monte_Carlo_Masters-F-Rafael_Nadal-Roger_Federer,Rafael Nadal,2008-04-20,0.6294468724304005,0.6896496177564597,0.3655372608207587,0.12404765843346593
20080420-M-Monte_Carlo_Masters-F-Rafael_Nadal-Roger_Federer,Roger Federer,2008-04-20,0.7043248675211241,0.621599133237435,0.41727231292058,0.1669466773443042
20080423-M-Monte_Carlo_Masters-R32-Roger_Federer-Ruben_Ramirez_Hidalgo,Roger Federer,2008-04-23,0.7032847754118534,0.6219936786493482,0.41721568238641416,0.1668911144677655
20080423-M-Monte_Carlo_Masters-R32-Roger_Federer-Ruben_Ramirez_Hidalgo,Ruben Ramirez Hidalgo,2008-04-23,,,,
20080425-M-Monte_Carlo_Masters-QF-Roger_Federer-David_Nalbandian,David Nalbandian,2008-04-25,0.6267765934043941,0.58444132723137,0.39515994377516567,0.15047806238680217
20080425-M-Monte_Carlo_Masters-QF-Roger_Federer-David_Nalbandian,Roger Federer,2008-04-25,0.7031971473491849,0.6220755908875183,0.41717498376672624,0.16712380768223434
20080426-M-Monte_Carlo_Masters-SF-Nikolay_Davydenko-Rafael_Nadal,Nikolay Davydenko,2008-04-26,0.6095335228973929,0.6515077117729315,0.3649504449405111,0.1736972009082544
20080426-M-Monte_Carlo_Masters-SF-Nikolay_Davydenko-Rafael_Nadal,Rafael Nadal,2008-04-26,0.6290201061632934,0.69124889865854,0.3691222748060586,0.12224986628225629
20080507-M-Rome_Masters-R32-Juan_Carlos_Ferrero-Rafael_Nadal,Juan Carlos Ferrero,2008-05-07,0.6390730855390329,0.591785962903921,0.3134836513533212,0.15576046618601197
20080507-M-Rome_Masters-R32-Juan_Carlos_Ferrero-Rafael_Nadal,Rafael Nadal,2008-05-07,0.6295579141704845,0.691492962011037,0.3709919565945435,0.12160234071998229
20080510-M-Rome_Masters-SF-Novak_Djokovic-Radek_Stepanek,Novak Djokovic,2008-05-10,0.6371298601910921,0.6598133356476331,0.3924064907164351,0.14525496694973383
20080510-M-Rome_Masters-SF-Novak_Djokovic-Radek_Stepanek,Radek Stepanek,2008-05-10,0.6136191060171668,0.6645073515873642,0.3048822632155966,0.13382430049096716
