player,match_id,avg_first_serve_pct,avg_first_serve_won_pct,avg_second_serve_won_pct,avg_ace_pct,avg_df_pct,avg_return_won_pct,avg_winners_per_pt,avg_ue_per_pt,avg_winners_fh_ratio,avg_bp_save_pct,avg_bp_clutch_save_pct,avg_bp_first_in_pct,avg_bpo_conv_pct,avg_bpo_ue_pct,avg_srv_win_1_3,avg_srv_win_4_6,avg_srv_win_7plus,avg_ret_win_1_3,avg_ret_win_4_6,avg_ret_win_7plus,elo,elo_surface
Laurent Lokoli,20230703-M-Wimbledon-R128-Casper_Ruud-Laurent_Lokoli,0.6623376623376623,0.5686274509803921,0.34615384615384615,0.06493506493506493,0.025974025974025976,0.29411764705882354,0.21875,0.296875,0.6071428571428571,0.75,0.6136363636363636,0.7272727272727273,0.2777777777777778,0.3333333333333333,0.39436619718309857,0.4090909090909091,0.45714285714285713,,,,1515.3602657926117,1500.0
Laurynas Grigelis,20150921-M-Izmir_CH-R16-Lukas_Lacko-Laurynas_Grigelis,0.5,0.7083333333333334,0.4166666666666667,0.14583333333333334,0.041666666666666664,0.28888888888888886,0.25806451612903225,0.22580645161290322,0.25,0.2,0.5384615384615384,0.38461538461538464,0.16666666666666666,0.3333333333333333,,,,0.36666666666666664,0.5238095238095238,0.5833333333333334,1484.0,1484.0
Leander Paes,19960828-M-US_Open-R64-Leander_Paes-Andre_Agassi,0.7023809523809523,0.6610169491525424,0.56,0.09523809523809523,0.0,0.359375,0.20945945945945946,0.14189189189189189,0.4838709677419355,0.5,0.5806451612903226,0.6451612903225806,0.3125,0.125,0.49038461538461536,0.6,0.4444444444444444,,,,1516.0,1516.0
Leandro Riedi,20250630-M-Wimbledon-R128-Leandro_Riedi-Oliver_Tarvet,0.6898783003082514,0.7108098891730605,0.5569047619047619,0.05119137166701302,0.019052750493102816,0.25445778883278886,0.13627049355434667,0.20229881153193432,0.6329097315939421,0.6313131313131314,0.6405892255892256,0.7142760942760943,0.3019575406672181,0.18054866280672732,0.473923015556442,0.40476190476190477,0.6372997711670481,0.4257445940432476,0.4613526570048309,0.4671717171717171,1506.5349654016522,1500.0
Learner Tien,20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,0.6377668294021972,0.6966822693353744,0.5303082279941983,0.06351077007272805,0.04244816940393782,0.38528678853719733,0.1597068493091368,0.18130705508151412,0.5338744966169569,0.5312898463274403,0.6501695506767953,0.6400570757202999,0.3776638924101798,0.12777310726702548,0.48962584143155713,0.49589831677106666,0.5541695946631428,0.48420762446491056,0.5643217366994514,0.5412195221338973,1445.2269490576246,1500.0
Leo Borg,20240716-M-Bastad-R32-Rafael_Nadal-Leo_Borg,0.5227272727272727,0.6185897435897436,0.475,0.02097902097902098,0.07080419580419581,0.225,0.11721611721611722,0.24152930402930403,0.5833333333333333,0.225,0.5277777777777778,0.4756944444444444,0.3205128205128205,0.22527472527472528,0.3148148148148148,0.6111111111111112,0.25,0.35384615384615387,0.6086956521739131,0.375,1499.182780862563,1500.0
Leonardo Mayer,20190719-M-Umag-QF-Leonardo_Mayer-Laslo_Djere,0.5986786320671003,0.6798638868563331,0.5097601865886895,0.05273978206066021,0.05357062970253414,0.3080079843871305,0.1485631847580692,0.2117857113041032,0.5751161818908772,0.5468537414965986,0.5964769243046183,0.567915522948215,0.29122648550059316,0.1823042817538348,0.46576499624202566,0.48249785962892,0.4598793036242916,0.4596890756302521,0.4690700177626752,0.3657393483709273,1581.3588644163142,1538.5959982910172
Li Tu,20240827-M-US_Open-R128-Li_Tu-Carlos_Alcaraz,0.571313810658073,0.6816040100250627,0.5687796771130105,0.07560132642099855,0.04498622203540236,0.31765523632993514,0.14126009462088032,0.16935721021863537,0.5722222222222223,0.4868686868686869,0.5554410866910867,0.5818833943833944,0.2961672473867596,0.13310104529616726,,,,0.5024482958572257,0.3819131161236424,0.5322822822822822,1455.274687208039,1454.197203588262
Liam Broady,20230620-M-Queens_Club-R32-Liam_Broady-Adrian_Mannarino,0.6818181818181818,0.5777777777777777,0.38095238095238093,0.0,0.030303030303030304,0.3392857142857143,0.16393442622950818,0.19672131147540983,0.75,0.3333333333333333,0.4666666666666667,0.6333333333333333,0.2222222222222222,0.16666666666666666,,,,0.38461538461538464,0.37037037037037035,0.5,1476.88441898259,1500.0
Liam Draxl,20241124-M-Puerto_Vallarta_CH-F-Nishesh_Basavareddy-Liam_Draxl,0.6140350877192983,0.6857142857142857,0.36363636363636365,0.05263157894736842,0.08771929824561403,0.3275862068965517,0.10434782608695652,0.1391304347826087,0.5,0.42857142857142855,0.37037037037037035,0.5185185185185185,0.32,0.04,0.41935483870967744,0.5806451612903226,0.3181818181818182,,,,1509.0611674672912,1511.0665109269048
Liang Chi Huang,20150921-M-Kaohsiung_CH-R32-Hyeon_Chung-Liang_Chi_Huang,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Libor Pimek,19851004-M-Davis_Cup_World_Group_SF-RR-Boris_Becker-Libor_Pimek,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Lleyton Hewitt,20150903-M-US_Open-R64-Bernard_Tomic-Lleyton_Hewitt,0.5385449795291972,0.7388482012591787,0.5294717448235704,0.07463659342200558,0.04059690025034669,0.38669800317319036,0.15470467092858942,0.14763802428518566,0.4610878966422883,0.5711706322000439,0.6423245371976134,0.5201724695588774,0.37990484493249227,0.12419664814808822,0.5207956713686981,0.5301191879460937,0.5459353991113628,0.49553243313507794,0.5201791161579702,0.5131110745117262,1425.0661654703706,1524.722569559452
Lloyd Harris,20240701-M-Wimbledon-R128-Alex_Michelsen-Lloyd_Harris,0.6008475443973541,0.696536912814935,0.4248067592247006,0.09075731751937811,0.03444889765036681,0.36223696426461405,0.1407387892806728,0.2224852262403945,0.5106042416966787,0.4795918367346939,0.5998533471359558,0.5655347283841072,0.35172050172050173,0.17812742812742813,0.45031446540880504,0.42898550724637685,0.49145299145299143,0.5450259945838367,0.3853613888766525,0.43141467975689574,1450.9774457350097,1500.0
Lorenzo Giustino,20190324-M-Zhangjiagang_CH-F-Lorenzo_Giustino-Marc_Polmans,0.5681818181818182,0.52,0.47368421052631576,0.06818181818181818,0.06818181818181818,0.2830188679245283,0.09278350515463918,0.23711340206185566,0.4444444444444444,0.3333333333333333,0.5333333333333333,0.6,0.2916666666666667,0.125,0.3793103448275862,0.4074074074074074,0.3333333333333333,,,,1516.0,1516.0
Lorenzo Musetti,20260417-M-Barcelona-QF-Arthur_Fils-Lorenzo_Musetti,0.6506243058855942,0.6989025751515675,0.5206687678835191,0.04601522891419564,0.025324107189709646,0.37593579351193795,0.1540010150164274,0.16026837888612264,0.512507070575411,0.5424464432308691,0.644642995146406,0.6270429638495829,0.36307264252639854,0.13291062360733022,0.5095724566624306,0.49925943776316306,0.5090846987484107,0.5048592511844903,0.49771409860301036,0.49660758561414237,1399.8259473538358,1459.8048455647597
Lorenzo Sonego,20251103-M-Metz-R32-Jan_Choinski-Lorenzo_Sonego,0.6490586870682771,0.7023387527262094,0.507175304647269,0.06310642406738481,0.025234934112481695,0.30695455327317617,0.1855077269532663,0.17948521605705317,0.527448734941691,0.6002088720103427,0.6473850374462543,0.6344012430501019,0.2941211649530677,0.16603146202356808,0.49518070320498025,0.44275687051644996,0.43657023294414055,0.47303000242897475,0.47078175395823657,0.4620345381878929,1619.735949037255,1651.9637983152406
Luca Nardi,20250814-M-Cincinnati_Masters-R16-Carlos_Alcaraz-Luca_Nardi,0.6374823905761543,0.657557151032176,0.40968614718614715,0.04458547754766242,0.04202223743134844,0.2891882452496316,0.13770181454967761,0.22600838304567755,0.5425495557074504,0.5365134865134865,0.5688905628421758,0.6981841123546193,0.3421640370708694,0.15695133546065224,0.4586016724162909,0.39434624480928415,0.4275566744532262,0.3781135531135531,0.49783549783549785,0.5207547169811321,1548.6425373355073,1545.3757607802218
Luca Van Assche,20250228-M-Lugano_CH-QF-Murphy_Cassone-Luca_Van_Assche,0.610106392054842,0.7159503237252598,0.48406463713283987,0.08584311729589307,0.01743132565050373,0.39765415652094765,0.15357969598535637,0.13613925121000592,0.4768671097943044,0.44841269841269843,0.5892434988179669,0.654225768321513,0.3386167497625831,0.14558048433048434,0.5072463768115942,0.6,0.5421686746987951,0.4752742995578626,0.5233679202573212,0.5190751167158167,1451.4888788674482,1475.5340726802453
Luca Vanni,20140929-M-Sacramento_CH-R16-Jared_Donaldson-Luca_Vanni,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Lucas Catarina,20240406-M-Monte_Carlo_Masters-Q1-Lucas_Catarina-Aleksandar_Vukic,0.5327868852459017,0.676923076923077,0.49122807017543857,0.03278688524590164,0.05737704918032787,0.3611111111111111,0.12173913043478261,0.26521739130434785,0.5714285714285714,0.6666666666666666,0.6530612244897959,0.4897959183673469,0.35135135135135137,0.2972972972972973,0.55,0.45652173913043476,0.4166666666666667,,,,1516.7361400948973,1516.0
Lucas Pouille,20240922-M-Saint_Tropez_CH-F-Gijs_Brouwer-Lucas_Pouille,0.5529515483872103,0.7193257286162943,0.48850093296534947,0.08592237992795446,0.0412632016187835,0.3163908438655787,0.18373291425364324,0.20214765867627438,0.4834336916218454,0.6159922514761225,0.6463154158901463,0.5378762086487837,0.3057351136819695,0.15958626329704817,0.49369781654606504,0.47101570135262927,0.5414607085962585,0.42773506313150916,0.4761553191631327,0.48066954753929547,1562.6120266131034,1531.1927164760361
Luciano Darderi,20260407-M-Monte_Carlo_Masters-R64-Hubert_Hurkacz-Luciano_Darderi,0.5441410263845242,0.7428828933412778,0.5244223331275761,0.0726624144869159,0.03284725738414361,0.33425958446270027,0.18376976255549193,0.1511640642150458,0.4519538330595123,0.5947330447330447,0.6454131850522224,0.535862134993151,0.3228817037041267,0.12557950173661034,0.6287337797660396,0.49191996594295445,0.5806391675956893,0.44669002494226806,0.42767556517556515,0.5188282629940091,1427.7278000769606,1474.8442426766333
Luis Ayala,19600529-M-Roland_Garros-F-Nicola_Pietrangeli-Luis_Ayala,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Luis Herrera,19900625-M-Wimbledon-R128-Boris_Becker-Luis_Herrera,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Luka Pavlovic,20260209-M-Rotterdam-R32-Luka_Pavlovic-Botic_Van_De_Zandschulp,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Lukas Klein,20260115-M-Australian_Open-Q3-Lukas_Klein-Michael_Zheng,0.6666666666666667,0.7515592515592515,0.5083333333333333,0.042105263157894736,0.022807017543859647,0.4124869383490073,0.21243836844464364,0.16557597489914835,0.53596757852077,0.8125,0.7701863354037267,0.7484472049689441,0.3876050420168067,0.15021008403361344,0.4965909090909091,0.6003584229390682,0.5919540229885057,,,,1529.7809768001553,1514.1330078966203
Lukas Lacko,20211031-M-Ismaning_CH-F-Lukas_Lacko-Oscar_Otte,0.6342087815711276,0.6881708808432947,0.4178075908726064,0.08693762545299678,0.029599667382017747,0.33446955189196265,0.16248994388582214,0.17467003594682037,0.44768586533292415,0.5859788359788359,0.6492212179712179,0.6435157560157561,0.32479380641145345,0.1698879551820728,0.495910878112713,0.45240447957839264,0.464021164021164,0.4649226492949057,0.40710144927536235,0.44764957264957267,1501.2776938977986,1486.4708289036114
Lukas Neumayer,20250106-M-Australian_Open-Q1-Elmer_Moller-Lukas_Neumayer,0.5866666666666667,0.5227272727272727,0.3548387096774194,0.013333333333333334,0.04,0.4264705882352941,0.02097902097902098,0.23076923076923078,0.3333333333333333,0.6,0.5483870967741935,0.5806451612903226,0.4583333333333333,0.20833333333333334,,,,0.475,0.34375,0.45161290322580644,1480.665485344007,1500.0
Lukas Rosol,20190201-M-Davis_Cup_Qualifiers-RR-Lukas_Rosol-Robin_Haase,0.587825098827072,0.6568453990345056,0.4704817073749157,0.06396372422101769,0.04426880340201042,0.31177080467611407,0.1797891838345405,0.21219738039507155,0.5631566610650374,0.5006172839506173,0.5681985044214146,0.5380879802706429,0.29598324006302945,0.18194032229697324,0.4502544406487432,0.5531914893617021,0.5183782267115601,0.44302917187825724,0.39644582883971274,0.45353174603174606,1452.6380311410098,1472.5554505704483
Lukasz Kubot,20090510-M-Belgrade-F-Novak_Djokovic-Lukasz_Kubot,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Mackenzie Mcdonald,20250722-M-Washington-R32-Ben_Shelton-Mackenzie_Mcdonald,0.6344792217002142,0.6388793306498607,0.5113627688318644,0.047311535421042335,0.032438718866736445,0.3240330088517405,0.13407081432934656,0.194898261934911,0.525271733766751,0.5443722943722944,0.6110183524076699,0.6284124703839856,0.3096440237160149,0.15707981776228774,0.44964842159887686,0.39296818253925064,0.4587804687092228,0.47774438126592583,0.4544452000996281,0.4734661664605622,1416.985147390549,1426.5148700705233
Magnus Gustafsson,19971020-M-Stuttgart_Masters-R32-Pete_Sampras-Magnus_Gustafsson,0.6684499095316917,0.6205488815765513,0.4222119054109309,0.04444543081100908,0.03899735838704408,0.3116225253366395,0.129498142722484,0.19881797956258446,0.5811212428233705,0.5502747252747253,0.5540263157894737,0.6669809081527347,0.35217592592592595,0.15421296296296297,0.5159235668789809,0.4722222222222222,0.45454545454545453,0.40894314585531066,0.43934713211821647,0.4537828614762386,1452.91290745444,1452.4771241760334
Magnus Larsson,19980815-M-Cincinnati_Masters-SF-Pete_Sampras-Magnus_Larsson,0.67569806535875,0.7397623354645347,0.44844550578246234,0.12312697798216936,0.028909453996204204,0.2968563324683999,0.18191273097071728,0.14099489139377144,0.4400925618310996,0.5573412698412699,0.6117022074331714,0.6834604484454446,0.30203896220976967,0.10961664859180387,0.4508433734939759,0.47947454844006565,0.46739130434782605,0.48805891345257174,0.4197288109043796,0.5129947045707915,1488.7234207867157,1477.464846348524
Magnus Norman,20010507-M-Rome_Masters-R64-Magnus_Norman-Vincenzo_Santopadre,0.610910086724573,0.6787840672550227,0.46101264800618685,0.08305192103507061,0.01468770666035072,0.3850945163218185,0.1695314748122815,0.20046009407106438,0.49276159266000596,0.4819803639846743,0.60043823285343,0.6077428132844407,0.37870597969282177,0.14541361416361415,0.575513876265756,0.5962041599441852,0.49188102359587904,0.4652777106239504,0.48134725016767266,0.37529411764705883,1455.5561528439625,1509.9104210601047
Makoto Ochi,20151123-M-Toyota_CH-R32-Makoto_Ochi-Konstantin_Kravchuk,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Maks Kasnikowski,20240826-M-US_Open-R128-Pedro_Martinez-Maks_Kasnikowski,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Malek Jaziri,20230227-M-Dubai-R32-Alejandro_Davidovich_Fokina-Malek_Jaziri,0.5592243275840967,0.6948588493029124,0.5227231381977602,0.05777137181124096,0.0226002849552984,0.35417973631630495,0.1407326575528012,0.16382601244748665,0.5038560779002677,0.5537414965986395,0.6495618067046639,0.5496506710792425,0.3611214730713378,0.10016449865474221,0.5004601293219771,0.5609326018808778,0.46616161616161617,0.45722150042323667,0.4852865388579674,0.4836020301537543,1484.4870871709338,1504.514261909541
Malivai Washington,19960707-M-Wimbledon-F-Richard_Krajicek-Malivai_Washington,0.5498858089445808,0.6662471923585697,0.5219592157523192,0.07858545340205152,0.025889520029469284,0.3354064656138467,0.16319812495811759,0.17018794124172687,0.43434052467140705,0.5221139971139971,0.586504565735171,0.5703600522334538,0.32443696088857377,0.1334075124397705,0.5131569950257381,0.3823529411764706,0.37332887700534756,0.5095007699005588,0.41808628153455735,0.4120606060606061,1480.189728049247,1469.4385149016737
Mansour Bahrami,19880427-M-Hamburg-R32-Boris_Becker-Mansour_Bahrami,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Manuel Orantes,19750907-M-US_Open-F-Manuel_Orantes-Jimmy_Connors,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Marat Safin,20091110-M-Paris_Masters-R32-Marat_Safin-Juan_Martin_Del_Potro,0.5511313965554018,0.7623659684841353,0.5293619031969496,0.11408228234447139,0.024262386370882107,0.3684710498292188,0.18468098285282006,0.17887970072839307,0.35964448174350033,0.5636914284480613,0.6606013673704854,0.545371512763073,0.3583164908321338,0.16722786768430056,0.5364075943680805,0.4898210702007481,0.4897653634971819,0.5165440429690539,0.4888664730831489,0.5062429120060484,1473.1766400090748,1499.4391767419036
Marc Andrea Huesler,20240203-M-Davis_Cup_Qualifiers-RR-Marc_Andrea_Huesler-Botic_Van_De_Zandschulp,0.6231070735555444,0.7112515721538278,0.513522636367464,0.11764306704947995,0.019391433514277998,0.295451460980741,0.16470216583347672,0.16274718876327507,0.4113871004114906,0.5584304584304584,0.6425981122702434,0.5738052657724789,0.2765830535567096,0.17079966510251368,,,,0.4788647831886121,0.4804859651594142,0.4173307528840316,1423.4542786681598,1435.185297358519
Marc Gicquel,20080628-M-Wimbledon-R32-Roger_Federer-Marc_Gicquel,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Marc Lopez,20030708-M-Gstaad-R32-Roger_Federer-Marc_Lopez,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Marc Polmans,20240711-M-Winnipeg_CH-R16-Marc_Polmans-Bu_Yunchaokete,0.6803115498961474,0.6510233550249865,0.44996904024767803,0.0668430585864483,0.025350229238760506,0.4051370285829134,0.1327193274152913,0.17487786615896986,0.37519607843137254,0.5555555555555556,0.5752797447329312,0.6889533613078066,0.38586563239083627,0.15645848776871757,0.563230955636019,0.46424010217113665,0.40725606662679165,0.48863636363636365,0.475,0.5092592592592593,1518.84505646932,1521.3366338825783
Marc Rosset,20000213-M-Marseille-F-Marc_Rosset-Roger_Federer,0.587420715029218,0.7539540709049508,0.4537827904909954,0.12874513277618665,0.05369187156757301,0.3021631627796696,0.18846398354340027,0.15271737100335633,0.4047497915131326,0.6252455224514047,0.6192785346453052,0.5750516927529581,0.302715009824702,0.13181937941511093,0.5203257144046206,0.4232386232386232,0.6680851063829788,0.4696322147305864,0.4904266298015941,0.41904069320035703,1439.7726484722918,1430.8983284953806
Marc Sieber,20170817-M-Meerbusch_CH-R16-Marc_Sieber-Karim_Mohamed_Maamoun,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Marcel Freeman,19870623-M-Wimbledon-R128-Pat_Cash-Marcel_Freeman,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Marcel Granollers,20190720-M-Newport-SF-Marcel_Granollers-Alexander_Bublik,0.569309194121238,0.6641502832565228,0.4284453658494579,0.04702944802421398,0.0444806275491371,0.361828667088796,0.11548401661178594,0.1617098794750539,0.4321950000829311,0.5911796536796536,0.5866566004455094,0.5937573163364859,0.32186416854609073,0.13150685233065096,0.4435651271406331,0.44047619047619047,0.4077733860342556,0.4748089698183683,0.46683435263688544,0.45343375572034106,1453.7776102784553,1500.0
Marcelo Arevalo,20191007-M-Santo_Domingo_CH-R64-Marcelo_Arevalo-Victor_Estrella,0.547492427865455,0.7571157495256168,0.49956140350877193,0.0861437908496732,0.04946277698071098,0.37548944825832703,0.1265538388351121,0.16123875710621802,0.6248196248196248,0.7916666666666666,0.6798941798941799,0.4894179894179895,0.3808446455505279,0.13574660633484162,0.500076083045711,0.506974506974507,0.5555555555555555,,,,1542.3163621469673,1530.8984494116678
Marcelo Filippini,19920725-M-Kitzbuhel-SF-Pete_Sampras-Marcelo_Filippini,0.6666666666666666,0.625,0.42857142857142855,0.011904761904761904,0.0,0.36904761904761907,0.125,0.1488095238095238,0.5714285714285714,0.5555555555555556,0.5277777777777778,0.5277777777777778,0.37142857142857144,0.08571428571428572,0.4470588235294118,0.4772727272727273,0.48717948717948717,,,,1515.5638955496204,1516.4521694022226
Marcelo Rios,20010508-M-Rome_Masters-R64-Marcelo_Rios-Davide_Sanguinetti,0.5644348162531914,0.6962020581970609,0.5360890329775005,0.05234744220197165,0.029466112910904157,0.3804790366192368,0.15619119761034858,0.2021303353739587,0.5112828918931103,0.5568086883876358,0.6117929537632438,0.5167555875978013,0.3770872520357627,0.16350114359594597,0.5183832736063185,0.5240506852075673,0.5381198900688554,0.4556802783226484,0.5025914536673051,0.4775328970800789,1531.10032042766,1478.345487476715
Marcelo Tomas Barrios Vera,20251107-M-Lima_CH-QF-Marcelo_Tomas_Barrios_Vera-Juan_Bautista_Torres,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Marco Cecchinato,20220526-M-Roland_Garros-R64-Hubert_Hurkacz-Marco_Cecchinato,0.6791618904873669,0.686054128846361,0.4995983399264599,0.051493682346536375,0.03758724842456713,0.30818007790017726,0.18258056637913353,0.2041118457886345,0.5470200952153531,0.600706692204854,0.6285869735228911,0.6854045023157286,0.2881750170937565,0.1294115402931853,0.4691304894273113,0.49265077510634364,0.4605227216021184,,,,1694.197562133001,1621.6241866031303
Marco Trungelliti,20240724-M-Umag-R16-Marco_Trungelliti-Lorenzo_Musetti,0.5161290322580645,0.84375,0.6,0.06451612903225806,0.03225806451612903,0.38571428571428573,0.12878787878787878,0.1590909090909091,0.4117647058823529,0.8,0.76,0.64,0.3870967741935484,0.12903225806451613,,,,0.5697674418604651,0.5769230769230769,0.4,1484.0,1484.0
Marcos Baghdatis,20190704-M-Wimbledon-R64-Matteo_Berrettini-Marcos_Baghdatis,0.5452140622108433,0.7154278839156304,0.49743924834898595,0.08454326987797607,0.03484671659996844,0.34786621818265573,0.15927987042162564,0.1607409672484158,0.4684407831115236,0.5042413941001732,0.642380567419093,0.5351014329479497,0.3211715882609975,0.1374559558992685,0.506678887458974,0.45695783671921053,0.4651402152816735,0.4745626982562673,0.4779162263743578,0.5102319283278848,1421.8036357189924,1510.1993680741382
Marcos Daniel,20050927-M-Bangkok-R32-Marcos_Daniel-Roger_Federer,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Marcos Giron,20260218-M-Delray_Beach-R16-Casper_Ruud-Marcos_Giron,0.590223669448527,0.6971670999558661,0.4670053686973553,0.05896042750644415,0.01904062463773775,0.3130525788241173,0.15289490926332003,0.17151210072788184,0.46149879081155415,0.5527740458774941,0.6151058068292699,0.5741717312667731,0.30447097098870074,0.13692868561384142,0.470144544031868,0.45023535851122054,0.5408008658008658,0.4653226950079201,0.4041970842454284,0.481089724905752,1298.1908591325998,1337.0545366904203
Marcus Willis,20160629-M-Wimbledon-R64-Roger_Federer-Marcus_Willis,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Mardy Fish,20120818-M-Cincinnati_Masters-QF-Mardy_Fish-Roger_Federer,0.5155463490401712,0.7510819888214549,0.48430290357657646,0.11489293425545766,0.04489520688656434,0.32658182860134033,0.18938461867558484,0.19412985789833556,0.40433348519833917,0.5893772893772894,0.5985141738089262,0.49210018545491063,0.33424892496403985,0.16502416972016182,0.5178423025631017,0.43959239130434785,0.547238606981254,0.479317671185176,0.45531098614788945,0.44184918277410534,1500.42142291348,1506.6067382179262
Mariano Navone,20260404-M-Bucharest-SF-Botic_Van_De_Zandschulp-Mariano_Navone,0.6657771885721181,0.6033816514301648,0.4498985119343693,0.022161476970989493,0.029041069203459845,0.4085146442590821,0.11319519427318094,0.19183198253257425,0.544949494949495,0.5632901123331745,0.5334437516366898,0.6471341386732167,0.3714548702730143,0.1747513281249016,0.44358746843218894,0.45715887737164335,0.5188799591784666,0.4789366195814647,0.5105044554413359,0.5285471619955842,1443.4901659203201,1425.7426346140676
Mariano Puerta,20050812-M-Canada_Masters-QF-Rafael_Nadal-Mariano_Puerta,0.64,0.53125,0.7222222222222222,0.02,0.0,0.4024390243902439,0.13636363636363635,0.17424242424242425,0.6111111111111112,0.4,0.6923076923076923,0.6923076923076923,0.358974358974359,0.1794871794871795,0.36619718309859156,0.5666666666666667,0.6451612903225806,,,,1516.0,1500.0
Mariano Zabaleta,20000424-M-Barcelona-R64-Marat_Safin-Mariano_Zabaleta,0.546875,0.7047619047619048,0.3563218390804598,0.03125,0.041666666666666664,0.38461538461538464,0.1497326203208556,0.25133689839572193,0.7142857142857143,0.5652173913043478,0.5974025974025974,0.5714285714285714,0.4057971014492754,0.2463768115942029,,,,0.5136612021857924,0.358695652173913,0.48484848484848486,1483.1259074289542,1482.190385645806
Marin Cilic,20260104-M-Hong_Kong-R32-Marin_Cilic-Adrian_Mannarino,0.5707919253250258,0.7461249982001981,0.4813550078714715,0.11299820491694974,0.04096681798409592,0.3369331541237169,0.1908446673051202,0.204240051035695,0.4677558218695605,0.5982416468765153,0.6412483234551862,0.56791612914189,0.33079822236963535,0.1743876377859362,0.4920714511444208,0.49647985301671,0.4869716412524068,0.48978046550847304,0.4552898610193636,0.497607393774022,1724.9354128190237,1705.1759567276702
Marinko Matosevic,20140826-M-US_Open-R128-Roger_Federer-Marinko_Matosevic,0.6074004192213038,0.7210203820842118,0.36579924704924704,0.07431991811188798,0.06377674412394654,0.32208997994638666,0.13496064970049518,0.21890245467563077,0.33721393695818247,0.5422222222222223,0.5521127617901811,0.5761856423146746,0.3142631246046806,0.17684376976597088,0.503531941031941,0.5106100795755968,0.509090909090909,0.40909715339298347,0.463768115942029,0.48148148148148145,1492.1209045965898,1490.0204010805583
Mario Ancic,20080721-M-Canada_Masters-R64-Frank_Dancevic-Mario_Ancic,0.6019705797951482,0.7179671941863564,0.4155082559339525,0.08960372767006326,0.024229263569462183,0.2733489328484014,0.1458096923735252,0.1745070867774588,0.41025840387682494,0.4658730158730159,0.5888393443289957,0.5591218922252859,0.3147286482297924,0.1881849723211279,0.4879519956278625,0.44042147495452505,0.4597422969187675,0.4333405347334744,0.3346076511293902,0.39260871800833436,1536.9233846685509,1495.333444355943
Mario Vilella Martinez,20190409-M-Murcia_CH-R64-Nicolas_Almagro-Mario_Vilella_Martinez,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Marius Copil,20190212-M-Rotterdam-R32-Ernests_Gulbis-Marius_Copil,0.5891584543251543,0.8245568282090021,0.6108744388443637,0.16629393123921815,0.04331570301838434,0.4048130602867265,0.2167692502532928,0.18964838353136224,0.32840325553257643,0.5916666666666667,0.7138270425226947,0.5669851887243191,0.4081616659202866,0.15033811016569637,0.5885877374861399,0.6026726896292114,0.5681818181818182,0.5349999999999999,0.5211538461538461,0.40476190476190477,1507.1142838880849,1513.5345710794286
Mark Edmondson,19820703-M-Wimbledon-SF-Mark_Edmondson-Jimmy_Connors,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Mark Kevin Goellner,19930924-M-Davis_Cup_World_Group_SF-RR-Mark_Kevin_Goellner-Stefan_Edberg,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Mark Lajal,20250116-M-Australian_Open-Q3-Mark_Lajal-Jaime_Faria,0.6764705882352942,0.5797101449275363,0.5757575757575758,0.06862745098039216,0.0196078431372549,0.2696629213483146,0.11518324607329843,0.14136125654450263,0.5,0.5,0.5853658536585366,0.7073170731707317,0.2692307692307692,0.11538461538461539,,,,0.45901639344262296,0.3958333333333333,0.38095238095238093,1477.2619298926877,1500.0
Mark Petchey,19940309-M-Miami_Masters-R64-Andre_Agassi-Mark_Petchey,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Mark Philippoussis,20030919-M-Davis_Cup_World_Group_SF-RR-Roger_Federer-Mark_Philippoussis,0.5969005813606969,0.7943273569231414,0.5112615435599037,0.16871541238477114,0.05760812062530322,0.2984790472219442,0.20684156802362774,0.15883708443728944,0.35672640477511897,0.7380471380471381,0.7094779495544279,0.5512171285594728,0.2900459996224935,0.16527308674164384,0.5352594897895764,0.511089602435915,0.516763235279278,0.4703189000088765,0.4098656533078521,0.3327463438943515,1525.928356306114,1497.8611474076677
