match_id,Surface,Round,Best of,p1_avg_first_serve_pct,p1_avg_first_serve_won_pct,p1_avg_second_serve_won_pct,p1_avg_ace_pct,p1_avg_df_pct,p1_avg_return_won_pct,p1_avg_winners_per_pt,p1_avg_ue_per_pt,p1_avg_winners_fh_ratio,p1_avg_bp_save_pct,p1_avg_bp_clutch_save_pct,p1_avg_bp_first_in_pct,p1_avg_bpo_conv_pct,p1_avg_bpo_ue_pct,p1_avg_srv_win_1_3,p1_avg_srv_win_4_6,p1_avg_srv_win_7plus,p1_avg_ret_win_1_3,p1_avg_ret_win_4_6,p1_avg_ret_win_7plus,p1_elo,p1_elo_surface,p2_avg_first_serve_pct,p2_avg_first_serve_won_pct,p2_avg_second_serve_won_pct,p2_avg_ace_pct,p2_avg_df_pct,p2_avg_return_won_pct,p2_avg_winners_per_pt,p2_avg_ue_per_pt,p2_avg_winners_fh_ratio,p2_avg_bp_save_pct,p2_avg_bp_clutch_save_pct,p2_avg_bp_first_in_pct,p2_avg_bpo_conv_pct,p2_avg_bpo_ue_pct,p2_avg_srv_win_1_3,p2_avg_srv_win_4_6,p2_avg_srv_win_7plus,p2_avg_ret_win_1_3,p2_avg_ret_win_4_6,p2_avg_ret_win_7plus,p2_elo,p2_elo_surface,player_1_wins?,Date,tournment,p1,p2
20241009-M-Shanghai_Masters-R16-Taylor_Fritz-Holger_Rune,Hard,R16,3,0.5962078354747556,0.7739641667957056,0.5287400757726647,0.11392452717123121,0.02994398164608425,0.3503647967156874,0.19463956681472575,0.17536150644774645,0.38600484171910504,0.606640736937206,0.6798577952208776,0.6094426148106824,0.33579175812014694,0.16625640141895784,0.5232894603929861,0.5160628190990021,0.4934708159106174,0.50113121439588,0.4975619996523409,0.49016968882334694,1758.641045041507,1708.3288724728716,0.6161943605039332,0.6970654674684617,0.5135479712117561,0.061599323774560046,0.04583511970108984,0.35107976243938616,0.19076136541618768,0.1823963113239024,0.46770940496132146,0.5920746843630139,0.6343091163515693,0.6094805210582902,0.3450656909864292,0.1373444925734399,0.4774181974476828,0.5047143887035138,0.5208314347020077,0.4824135089175344,0.5119048719278405,0.4937024705410408,1378.0264818076962,1431.0654970052183,1,2024-10-09,Shanghai_Masters,Taylor_Fritz,Holger_Rune
20241009-M-Shanghai_Masters-R16-Stefanos_Tsitsipas-Daniil_Medvedev,Hard,R16,3,0.6273532228357565,0.7584626796303271,0.5234365925317482,0.10685161077514532,0.04889504265902756,0.4012241761238862,0.17278351763954236,0.15421510772407446,0.3594330434199667,0.6246209981004981,0.6704079442201869,0.6236495677363388,0.39498152249238105,0.13457385093838706,0.5511099180716641,0.539945359470488,0.5573910580703567,0.5281246634163642,0.5274797374371086,0.5413537522240608,1385.7339347286284,1379.0549454077739,0.633900529842579,0.7637817896815939,0.5298752508985136,0.08706281874998464,0.02937385970559701,0.34453340032862034,0.18188212033436096,0.16279613217670466,0.4936807454367242,0.5844690712248278,0.6803889233373983,0.622218901422731,0.33792129473509996,0.14534694800952988,0.530474997894953,0.5046185534813435,0.5017221733822016,0.5031162639134605,0.496508325177661,0.4460694943846204,1700.528815810084,1745.6727769553142,0,2024-10-09,Shanghai_Masters,Stefanos_Tsitsipas,Daniil_Medvedev
20241009-M-Shanghai_Masters-R16-Novak_Djokovic-Roman_Safiullin,Hard,R16,3,0.6522220063091977,0.7401601325722906,0.5654347404954089,0.073542994633108,0.02774479477558611,0.4149704678839689,0.16097608484657305,0.1558925186286284,0.4853252260658103,0.6139676841541216,0.6876073664811119,0.6562095941894276,0.4112775307113507,0.1324859884263598,0.5378576865892443,0.5573360870188306,0.5498057335713518,0.5272158840140123,0.5488104118267659,0.5755892157358565,1749.0560449753943,1713.7523791801943,0.5922744357834442,0.6718514006165747,0.4860233294555803,0.08145533305925765,0.03116520896767604,0.3007791292420918,0.16452119315894334,0.23699687151947232,0.4955442102181232,0.5981668384778432,0.6419999795072733,0.5919806700994704,0.2644805448802298,0.23154974557042535,0.4578171405524243,0.464760164251238,0.3967354484595864,0.492232475417842,0.40821056710463055,0.5060240963855421,1576.3501763133333,1541.550080697235,1,2024-10-09,Shanghai_Masters,Novak_Djokovic,Roman_Safiullin
20241009-M-Shanghai_Masters-R16-Gael_Monfils-Carlos_Alcaraz,Hard,R16,3,0.6154589868207454,0.723469945413171,0.4762989316778064,0.09444553825784523,0.048743458947788094,0.3740371870115192,0.16660283862517555,0.1898319769134892,0.4290684458414807,0.5839806471870184,0.6460769651892629,0.6089382019234117,0.36114154773650015,0.15337730306611422,0.5290912569761319,0.5079131482406661,0.49816506308459835,0.5022091235956825,0.47515177799080743,0.46448382484943146,1642.0401559383788,1665.2551732655688,0.6626133728559976,0.7210860610245984,0.5588043690777729,0.04797251145387297,0.027305325365979915,0.4196817911704625,0.19037572121603188,0.17548484870368383,0.5842242026643023,0.6156839259944843,0.6712578998895821,0.6544504116285953,0.41471894542908777,0.16255265394446144,0.5283412382274658,0.5709698453114003,0.5638831595703672,0.5178879784738954,0.5518383819286256,0.5645528413916655,1329.8497474245019,1270.4560977227152,1,2024-10-09,Shanghai_Masters,Gael_Monfils,Carlos_Alcaraz
20241009-M-Shanghai_Masters-R16-Ben_Shelton-Jannik_Sinner,Hard,R16,3,0.6488822803099888,0.7217584279651421,0.48905359471872767,0.10878725936975045,0.05188057133882261,0.31661428872315234,0.17445504677051535,0.20881871622360254,0.44655322907895856,0.6287354335673664,0.6569525395904023,0.6357194064711668,0.33222331744538036,0.1840638701579989,0.505588322345456,0.4291104474321758,0.4490535946172261,0.508070087336673,0.4760073342836681,0.3891390091390091,1616.4999488577444,1587.664921061691,0.5984380842336835,0.758083052215522,0.5528390356979626,0.07670783584592639,0.028536046930733156,0.40548113642195915,0.16646849859980228,0.17744524276836937,0.5159386266524868,0.664950166965008,0.6837661694808206,0.6048775428583576,0.40397342288359905,0.15329558788727327,0.5397833719163695,0.5330173723301312,0.5547879816052305,0.5252511651249426,0.5487515870587805,0.5475384650047371,1404.6954089903563,1428.0008586563963,1,2024-10-09,Shanghai_Masters,Ben_Shelton,Jannik_Sinner
20241008-M-Shanghai_Masters-R32-Novak_Djokovic-Flavio_Cobolli,Hard,R32,3,0.558971523006587,0.7228822538852183,0.47494533938318423,0.06185607088678296,0.03705646991075961,0.33856974631614833,0.17937136118223101,0.18496512533865062,0.49432716720101033,0.5366457811194654,0.6269433595168125,0.5495105280135689,0.3191719921850846,0.15029404300564175,0.4943812977204867,0.45290979405460813,0.403448275862069,0.48629639721874784,0.4457581361762176,0.5869351686443629,1472.012980380651,1492.913871601314,0.652326241850733,0.7399741581196738,0.5649415962648608,0.07354008643876289,0.02770037320827191,0.4147463116776041,0.1607301079174928,0.15588852218508853,0.4852589719890584,0.6139676841541216,0.6872909064418449,0.6564446202487647,0.4110339063548198,0.13248429711916024,0.5377837232053603,0.556630704159243,0.5494529650864582,0.5272158840140123,0.5488104118267659,0.5755892157358565,1743.5125511933575,1706.5121685137838,0,2024-10-08,Shanghai_Masters,Novak_Djokovic,Flavio_Cobolli
20241005-M-Shanghai_Masters-R64-Juncheng_Shang-Carlos_Alcaraz,Hard,R64,3,0.6637666591883097,0.7205854893533781,0.558039388243809,0.04786947962021249,0.02749898015580956,0.4189035644077999,0.18950511418117172,0.17572648492559548,0.585164708334079,0.6127276485021341,0.6723036330532703,0.6563901139738166,0.414114115254826,0.16241601899500246,0.5283412382274658,0.5709698453114003,0.5638831595703672,0.5175318083743465,0.5497524701594533,0.5630651623227233,1338.9311244504672,1278.1016916573533,0.6088359725680679,0.6914956549448374,0.5835073030935981,0.027166188315202375,0.019257830314884716,0.37836776604643846,0.17209684263171576,0.16818357735921893,0.6617842270969957,0.5967381824524682,0.6379549879255532,0.5591590180562748,0.33897171658954167,0.13026368765411495,0.4730799122577646,0.518154761904762,0.5572621970748373,0.4714815727988917,0.5654960981047937,0.6227865701549912,1499.7458499925822,1479.3682174021928,0,2024-10-05,Shanghai_Masters,Juncheng_Shang,Carlos_Alcaraz
20241004-M-Tiburon_CH-QF-Nishesh_Basavareddy-Karue_Sell,Hard,QF,3,0.6190476190476191,0.625,0.43253968253968256,0.0500755857898715,0.06764928193499622,0.4261904761904762,0.14717125382262997,0.22529625382262997,0.5733695652173914,0.4583333333333333,0.5375,0.7416666666666667,0.43956043956043955,0.1912087912087912,0.6206896551724138,0.5882352941176471,0.5588235294117647,0.4,0.29411764705882354,0.4166666666666667,1502.10497536494,1502.0501363526096,0.6303782505910166,0.6620971620971621,0.6888888888888888,0.014499605988967691,0.014036643026004728,0.44928441321883944,0.12041352060837325,0.19435028821953396,0.6041666666666666,0.5277777777777778,0.6537114845938375,0.5948879551820728,0.4812425328554361,0.16786140979689365,0.5531914893617021,0.6206896551724138,0.6363636363636364,0.4880212954747116,0.6488888888888888,0.5192307692307692,1489.1578569816832,1516.0,1,2024-10-04,Tiburon_CH,Nishesh_Basavareddy,Karue_Sell
20241004-M-Shanghai_Masters-R64-Tomas_Martin_Etcheverry-Botic_Van_De_Zandschulp,Hard,R64,3,0.6559299865558351,0.7072031305400694,0.46113191340323617,0.0904612393467862,0.016184871263563685,0.36921949470476084,0.15969468325446495,0.1562416420611204,0.46610105932580465,0.5347426647426647,0.6322852826893146,0.6551720084262084,0.3958862059023193,0.11396718453990397,0.5572093988960349,0.49929239766081873,0.43529028049575996,0.49845017504172767,0.4761351768443765,0.46031368215395113,1460.2337347822938,1473.1801366059312,0.6321197643033398,0.7119974067589557,0.4733158785409396,0.0733244829613628,0.04842306040368243,0.37265334557023355,0.16532000036289618,0.20927979388438153,0.5500220732477005,0.5612839977044098,0.6272301675867297,0.6254596264735706,0.3774066574656362,0.18121210896397516,0.4934800494981527,0.4786040772244416,0.47512727531717874,0.5044194567671653,0.5080793600813325,0.4940526063135018,1440.1313833384454,1419.2233098500274,1,2024-10-04,Shanghai_Masters,Tomas_Martin_Etcheverry,Botic_Van_De_Zandschulp
20241003-M-Shanghai_Masters-R128-Giovanni_Mpetshi_Perricard-Stan_Wawrinka,Hard,R128,3,0.6383515648090127,0.7791650597809281,0.5077160530471226,0.21658318789413272,0.07592674012795839,0.2580816523058117,0.2756173967133132,0.20336424364721728,0.25161311891726634,0.69234360410831,0.7031859475164052,0.635485076730388,0.279807680895201,0.17477629636071093,0.4990504316939437,0.47028303242765,0.4348313966735019,0.4645669291338583,0.3953488372093023,0.3076923076923077,1578.5325613623334,1552.9426574867255,0.5804337640709049,0.7287483537966879,0.5411382646477975,0.08523964757524273,0.027481693735131346,0.34982527631402766,0.18107045717661768,0.19773813211408084,0.4507441796096421,0.610645490686731,0.6630008227578975,0.5854307019956739,0.34711788932261123,0.17281419486208852,0.5007697822600029,0.49166109584276696,0.5213216927817844,0.5091472306890724,0.4514405736964195,0.5031689445785809,1625.4399292186324,1606.2071529414575,1,2024-10-03,Shanghai_Masters,Giovanni_Mpetshi_Perricard,Stan_Wawrinka
20241002-M-Beijing-F-Carlos_Alcaraz-Jannik_Sinner,Hard,F,3,0.5986702121918209,0.7585473576320901,0.5529277133650025,0.07685371124659765,0.02852410632683339,0.40579040077842204,0.1663141787939429,0.17755482411139578,0.516788571708779,0.6642318167892899,0.683539101551891,0.6050125885875135,0.40403050771518606,0.15365725076330347,0.5397833719163695,0.5330173723301312,0.5547879816052305,0.5256374609834452,0.5496346660027166,0.5480716429694267,1425.4874559762773,1452.2593817342372,0.6641524489142192,0.7205896714201878,0.5580075267312647,0.047804900409601926,0.02757925742405373,0.4190718124592178,0.18859114844346356,0.17545106185873752,0.5857730276793223,0.6123095165783781,0.6727640651661159,0.6570169901380555,0.41514899629785496,0.16179041913068104,0.5285879017589573,0.5714716841677827,0.5650558717583506,0.5175318083743465,0.5497524701594533,0.5630651623227233,1318.1390774645463,1253.8431685795124,0,2024-10-02,Beijing,Carlos_Alcaraz,Jannik_Sinner
20241001-M-Tokyo-F-Ugo_Humbert-Arthur_Fils,Hard,F,3,0.6468319469594793,0.7360275815751153,0.5607661929844573,0.08161691729574118,0.020892910822279516,0.35417986038636684,0.2193817779295833,0.18706703665110025,0.41837836751613894,0.6911348968491825,0.6600826499262075,0.6275485020085443,0.3494029020894891,0.1557728704013481,0.4976216661903969,0.527320873387385,0.527557920489313,0.515161775900653,0.6160833431064594,0.5778676031787602,1773.1118313423492,1730.0101214862586,0.6213187062958327,0.7329106966813856,0.48683162212035513,0.08095771301418558,0.04410409269989857,0.3441114956449034,0.22312330669235633,0.22639586797612704,0.3724239922340276,0.6186527742410095,0.6427869523514436,0.6248570008128761,0.3500368925189949,0.1736740494579906,0.4800231870619617,0.501382315023018,0.5244168103277932,0.49212296909222714,0.5355831655740911,0.4966579678535881,1531.290737799317,1580.9249033815279,1,2024-10-01,Tokyo,Ugo_Humbert,Arthur_Fils
20241001-M-Beijing-SF-Daniil_Medvedev-Carlos_Alcaraz,Hard,SF,3,0.627314216716588,0.759375422626047,0.5235380496422753,0.10711739893670637,0.04897552756100157,0.40157252876086785,0.17244015260622378,0.15415514184023602,0.3596903293222176,0.6249926715870989,0.6713861411889129,0.623784013516182,0.3947974598191879,0.13461529618054457,0.5518962245035358,0.544632301652387,0.5570594225264999,0.5281246634163642,0.5274797374371086,0.5413537522240608,1371.5310433665975,1367.637719489473,0.664043867373898,0.7203780863224913,0.5582132516379222,0.04774159916373644,0.027641928883735397,0.4187076026949174,0.18765059748915436,0.17574600632165935,0.5865794220473295,0.6170931846766466,0.6735573318219872,0.6576969684843724,0.4141388771665046,0.16188856496508774,0.5285879017589573,0.5714716841677827,0.5650558717583506,0.5177183169740737,0.547465731731863,0.5645759339263805,1332.3419688265772,1265.2603944978132,1,2024-10-01,Beijing,Daniil_Medvedev,Carlos_Alcaraz
20240930-M-Beijing-QF-Karen_Khachanov-Carlos_Alcaraz,Hard,QF,3,0.6642571172489596,0.7201085379800765,0.5573002279083725,0.04780884598041903,0.0275635259157803,0.41847200914781446,0.18679320943288932,0.1758839018898565,0.5872951796125364,0.6180151782567778,0.6728968350790092,0.6577740564912923,0.4132016352556129,0.16211649092419206,0.5285879017589573,0.5714716841677827,0.5650558717583506,0.5184243763552945,0.545796516990241,0.5634781841119687,1344.5088203067746,1274.8926836283229,0.6485017842723988,0.7231780936045026,0.514492838361394,0.09614503591233743,0.02681118878159346,0.3575424515144123,0.1748789506192714,0.1746438516325757,0.4226703585196977,0.638058183646419,0.671604812886828,0.6599540463729271,0.35359739008488694,0.15162052130944167,0.5138914492180261,0.4814852670164575,0.4930201864970254,0.5122851062616863,0.48789943541072195,0.48459677492977143,1429.3942032686195,1421.2494956540838,0,2024-09-30,Beijing,Karen_Khachanov,Carlos_Alcaraz
20240929-M-Beijing-R16-Carlos_Alcaraz-Tallon_Griekspoor,Hard,R16,3,0.6650109968656959,0.7180655346076682,0.5577184777471198,0.04744569174954796,0.027764719535603517,0.41762228862385525,0.1852890931305225,0.17586428490677933,0.5884853457101284,0.6180151782567778,0.6723340382547685,0.6589256919401338,0.41175704054133916,0.1624887929666233,0.525319131501128,0.5724275914282805,0.5602212829851818,0.5184243763552945,0.545796516990241,0.5634781841119687,1321.1888518053256,1252.0907002909196,0.638757929227683,0.7389805067689578,0.5129558921313127,0.09467906575460042,0.03227402005689625,0.33064709137121434,0.17631937399994901,0.17455296102379567,0.5080948510308025,0.5833183405736911,0.6684973315657498,0.6274282917412757,0.31701162248927006,0.15208806072566378,0.5214773419783022,0.46749069568189267,0.4971962891716084,0.4916242210035152,0.4840991121477856,0.4605962031370728,1492.871515129719,1409.802073088439,1,2024-09-29,Beijing,Carlos_Alcaraz,Tallon_Griekspoor
20240928-M-Tokyo-R16-Tomas_Machac-Tommy_Paul,Hard,R16,3,0.618537706754608,0.708456206589051,0.5229162329822842,0.06337993120781271,0.028987914946161403,0.36763107850730853,0.18298861061184085,0.18497911664179284,0.4544810316128414,0.5564548800377677,0.6457981014228453,0.603659831652051,0.34874910608179854,0.1555149699563525,0.5058006121381836,0.4789743133539568,0.5308355219203091,0.48777527800712306,0.5174728049258549,0.5019837485131567,1509.3053747615602,1454.2048871338059,0.6166168263678986,0.6814598811976375,0.5103644883990279,0.06557385845163491,0.030655858373264084,0.3625263016928837,0.1684436554274628,0.18349460676708612,0.43814785531640577,0.5644144744144745,0.6170638409183621,0.6109779610380641,0.375592520825934,0.12130193152406663,0.4865293851061268,0.5092695342527083,0.5054353638569934,0.49624019141648557,0.4952845906195986,0.4816422338111958,1466.989908001793,1453.068042438758,0,2024-09-28,Tokyo,Tomas_Machac,Tommy_Paul
20240928-M-Beijing-R16-Roman_Safiullin-Jannik_Sinner,Hard,R16,3,0.5966631696843692,0.6723698740115653,0.4893875671630431,0.0820739846447533,0.03213119223003504,0.29709080840006724,0.16685566541601415,0.23893185278906665,0.503431964573269,0.5887527530948583,0.6427853433116592,0.5950811761338077,0.2598941166096321,0.24091161667919198,0.456645386706238,0.4634853004976555,0.3893725322296751,0.492232475417842,0.40821056710463055,0.5060240963855421,1566.0857193357772,1528.4214424114118,0.5987394094140357,0.7583461312128286,0.5533363430415317,0.0769115687529643,0.028473441605308118,0.40567235647694966,0.16629343094685467,0.17741731183552306,0.5166189815814866,0.6642187962017103,0.6835094118875129,0.604769094290399,0.4042158322257618,0.15369276429412226,0.5397833719163695,0.5330173723301312,0.5547879816052305,0.5255609185839881,0.5498486006497719,0.5480381338413385,1435.7519129538334,1465.3880200200604,1,2024-09-28,Beijing,Roman_Safiullin,Jannik_Sinner
20240927-M-Tokyo-R16-Ugo_Humbert-Brandon_Nakashima,Hard,R16,3,0.6446652438092902,0.7320884577819793,0.55932886607919,0.07992701161054139,0.021442724264971083,0.352136746664477,0.21285521144489272,0.1876992355561063,0.4153124371631365,0.6820506291094526,0.6555234214154936,0.623595100014617,0.34807139951289673,0.15636338453471693,0.49210509210231485,0.5251832520164258,0.5283684475625281,0.515161775900653,0.6160833431064594,0.5778676031787602,1760.572129858907,1717.9390795110526,0.6516430371844558,0.720079017223926,0.5038438107605121,0.0992516667646232,0.021019805869259143,0.3288197923803398,0.1846257773633347,0.1632216079231902,0.41235934379578987,0.5138311587198227,0.6572336125271442,0.6593636455145355,0.31304800837665336,0.1489835488158209,0.5116967420513278,0.4518302190458451,0.47454953345905304,0.5049619236073635,0.541786283891547,0.44035493827160493,1684.2272098449293,1630.8431465851233,1,2024-09-27,Tokyo,Ugo_Humbert,Brandon_Nakashima
20240927-M-Tokyo-R16-Hubert_Hurkacz-Jack_Draper,Hard,R16,3,0.63651189756658,0.7718753247880836,0.5380997711140371,0.14603667219831842,0.023344779137152716,0.3464986259887674,0.18235729506459902,0.17522650367429804,0.41396503102222076,0.6545110926293662,0.697428362873122,0.639440493653447,0.34729407878818175,0.17897143560807646,0.541274075392179,0.4908714573846509,0.4649772823645172,0.5294263740243206,0.4874003921842113,0.4660376032603469,1836.4783592500924,1788.2681626999922,0.5876197415092336,0.7529169169006356,0.5385482958156218,0.10116708148906953,0.048823539628163416,0.37759704064557514,0.17984124530168447,0.14254629614567435,0.4054201783519081,0.6785894660894661,0.6567987436417638,0.579649683914977,0.36500299429499283,0.12414955407565015,0.5365883608776043,0.4874458874458874,0.5216300669594643,0.5217048316583625,0.5098654962467243,0.5285087862846283,1467.86820739921,1520.4175593759137,1,2024-09-27,Tokyo,Hubert_Hurkacz,Jack_Draper
20240927-M-Beijing-R32-Giovanni_Mpetshi_Perricard-Carlos_Alcaraz,Hard,R32,3,0.6654364978930697,0.7179388538500256,0.5558033061262764,0.04713804452501732,0.027837569364121607,0.41828662363379,0.1847967169605098,0.17609752123591638,0.5899237883781652,0.614983552687387,0.6717629650066418,0.6604006357534192,0.41248687172179016,0.16276444585608377,0.525319131501128,0.5724275914282805,0.5602212829851818,0.5178094239243737,0.5470707027339238,0.5630812078523163,1327.4731970855992,1257.1446917886738,0.6636000558646847,0.7723940255868773,0.5026321725812388,0.2277469954718084,0.07178121900758956,0.26132400170118103,0.2762857875186936,0.20063162094996626,0.25389809211525804,0.7788865546218487,0.7051466909559558,0.6524207113216866,0.28353364100710116,0.17579000007246645,0.5096290647930786,0.4558336697132327,0.4398073104840022,0.4645669291338583,0.3953488372093023,0.3076923076923077,1572.2482160820598,1547.8886659889713,0,2024-09-27,Beijing,Giovanni_Mpetshi_Perricard,Carlos_Alcaraz
20240927-M-Beijing-R32-Gael_Monfils-Daniil_Medvedev,Hard,R32,3,0.6278677567892689,0.7595520548983341,0.5233686498581113,0.10744725719295291,0.04878085594170158,0.40098235091706375,0.17255929166999462,0.15419478085719818,0.3603388685114904,0.6247960961386103,0.67192091964289,0.6245325835609228,0.3947748400792713,0.1346208699320542,0.5518962245035358,0.544632301652387,0.5570594225264999,0.5275604970054808,0.5273937560478386,0.5412348318753817,1377.419506594322,1372.775621368724,0.6154888062132309,0.7248470160543325,0.47772780137259874,0.09511943796228181,0.048144649404340316,0.3741614428336507,0.16613867585249464,0.18827084280659745,0.42890567112768846,0.5847238387550451,0.6464674479451042,0.609013949397339,0.36037484133404846,0.15221674986629175,0.5316387718606786,0.5087534840865532,0.4991674473700338,0.5022091235956825,0.47515177799080743,0.46448382484943146,1636.1516927106543,1660.117271386318,0,2024-09-27,Beijing,Gael_Monfils,Daniil_Medvedev
20240927-M-Beijing-R32-Andrey_Rublev-Pablo_Carreno_Busta,Hard,R32,3,0.6814376300966746,0.6854449766745955,0.5054200964484273,0.048032279146028194,0.019204228116881435,0.33478275622360765,0.15559743580066382,0.16509507684039124,0.5491201566967809,0.6147602397602397,0.6552815326184163,0.6554522512267615,0.3332985293693469,0.13448655606285043,0.4661618696727432,0.5017477240322068,0.5195694556894354,0.4856239742285107,0.4606683971147598,0.5025720274085709,1498.6684809156648,1476.4441778632684,0.6243450050870273,0.7668300584338309,0.5141557276507017,0.10157868905500611,0.027666827844519848,0.37543609419961366,0.20737966330872404,0.15466124109889,0.4517410942869025,0.6193688936546566,0.6677303705011826,0.6255605267483407,0.3641395567618936,0.13340455864078854,0.507777903325802,0.5358260767217304,0.5595716877159471,0.5037869137331723,0.5472500226335858,0.5337999151834764,1626.207346812918,1587.1237814498543,0,2024-09-27,Beijing,Andrey_Rublev,Pablo_Carreno_Busta
20240926-M-Tokyo-R32-Taylor_Fritz-Arthur_Fils,Hard,R32,3,0.595977131632311,0.7739685261191002,0.5295928875109085,0.11322919294732396,0.02948624072407987,0.35112817808846597,0.19543141812300982,0.17510583651704054,0.3898943336053126,0.6067258745902471,0.6802347948954922,0.6090102445955247,0.3366714420150997,0.16561311612236856,0.5236319524575889,0.5187500174190856,0.4931212488017979,0.50113121439588,0.4975619996523409,0.49016968882334694,1751.3756921313175,1697.0126578972838,0.6198558688645155,0.7326581146149549,0.4810304916511192,0.07958677504291878,0.04512855765756156,0.3439590532688575,0.2235601605107113,0.226745126224536,0.36969112562406536,0.614123559559665,0.6396271527259824,0.6235083019143668,0.34994320593991124,0.16978877211602825,0.4800231870619617,0.501382315023018,0.5244168103277932,0.4914068753733387,0.5236664836565843,0.4979215448684911,1538.5560907095064,1592.2411179571156,1,2024-09-26,Tokyo,Taylor_Fritz,Arthur_Fils
20240926-M-Tokyo-R32-Casper_Ruud-Jordan_Thompson,Hard,R32,3,0.6163454789647436,0.7148635836357072,0.49571423426790945,0.0907858232629216,0.019238760459114095,0.3596944544361985,0.16445590078540767,0.16922752543660827,0.3907675940033499,0.6274999573076496,0.6457268493228683,0.6026349917519868,0.3330508366364798,0.16433550114894585,0.5547914895873826,0.5458942958303572,0.4706399475192703,0.46797081579006083,0.5054208480166311,0.47500835658992013,1470.031821223457,1518.4370364524148,0.6504045759203172,0.7340870958077246,0.5479718708570056,0.06819155039911867,0.026966158866495504,0.37016626377693007,0.17583130926287252,0.15100370227591373,0.5392647879474399,0.6093552098869851,0.6748321854693059,0.6543787876339684,0.3594879681483723,0.12989079190741584,0.5287195637438837,0.5237288916543361,0.5164381794144111,0.4983755635168265,0.516831337156727,0.5096231546231547,1751.171565672309,1743.8987224981577,0,2024-09-26,Tokyo,Casper_Ruud,Jordan_Thompson
20240926-M-Tokyo-R32-Brandon_Nakashima-Frances_Tiafoe,Hard,R32,3,0.6449218734259324,0.720082177912883,0.49490665410002344,0.09535288097619174,0.02120486039911148,0.3279374963562551,0.1791294525256647,0.16669962478249067,0.41832740175814775,0.5343844050686156,0.6580684115736847,0.6511927367896624,0.30920629234808317,0.1513065271320901,0.5085429084590664,0.4528874367946822,0.47240455177833807,0.5049619236073635,0.541786283891547,0.44035493827160493,1680.174782628201,1625.5727480436778,0.605534181955679,0.7241459503230354,0.5206697076373061,0.09474407710424387,0.027860749084135848,0.3404444774153613,0.17000689879218428,0.17325153234184573,0.41426466757994246,0.5882340004766475,0.6558864068513144,0.5997197239451882,0.324368063760878,0.15265625302383196,0.4893943414963218,0.4560752244317374,0.4483745015543261,0.48892983788544925,0.5163849464074433,0.4985230882945482,1344.723233680851,1343.5131375945134,1,2024-09-26,Tokyo,Brandon_Nakashima,Frances_Tiafoe
20240926-M-Tokyo-R32-Alex_Michelsen-Stefanos_Tsitsipas,Hard,R32,3,0.6684932026288037,0.7088449802821993,0.4714730571257632,0.048942660357735375,0.03065695245920202,0.3838204862850288,0.1607794394044746,0.1535812141199353,0.46434183222145453,0.6468939393939394,0.6449928692872242,0.6431774281572669,0.38176254834585754,0.09841737128646545,0.5103761931382946,0.5216034769091582,0.5312856004678663,,,,1639.7770075792212,1583.9569777084307,0.6336444432528141,0.7650813566115169,0.5301948031289186,0.08712317435609719,0.029182403742306153,0.34473979464647175,0.18182679682094505,0.16249589906991332,0.49410100628410397,0.5881449773331601,0.6821712837087377,0.6225212248155534,0.33787229145284553,0.1450674197696599,0.530474997894953,0.5046185534813435,0.5017221733822016,0.5073702862629161,0.4968408872154432,0.44293402341304866,1720.1661948344556,1769.4877056721195,1,2024-09-26,Tokyo,Alex_Michelsen,Stefanos_Tsitsipas
20240926-M-Beijing-R32-Jannik_Sinner-Nicolas_Jarry,Hard,R32,3,0.6466126247736705,0.7554718448897497,0.5328637280328036,0.10427551425754518,0.025614731966476203,0.33399640462891383,0.2712477558412193,0.23423065659370385,0.4309419531127488,0.7267056517056517,0.7014984439574792,0.6587640675105345,0.33221170186984944,0.22596115164016733,0.4983490283633543,0.5090086110256313,0.5001730026146631,0.5075551974174649,0.49637344197371114,0.5463184164752533,1421.7080005770906,1491.6570356724555,0.5983341471096252,0.7580345405249779,0.5527835121945798,0.07713892747711033,0.028538426612399796,0.40558745615207176,0.16656261299483394,0.17780850739461232,0.516700049784323,0.6634887897296765,0.6824533602381837,0.6045484557259619,0.4045616005130419,0.15411728184352447,0.539676948707165,0.5327825995881997,0.551988591707736,0.5255609185839881,0.5498486006497719,0.5480381338413385,1419.65748428528,1447.3590030657176,0,2024-09-26,Beijing,Jannik_Sinner,Nicolas_Jarry
20240925-M-Tokyo-R32-Hubert_Hurkacz-Marcos_Giron,Hard,R32,3,0.6365383410970891,0.7716957840393863,0.5377437426167558,0.14591443086244685,0.023307231723995517,0.34657258131292334,0.1822973757437305,0.17544101238526466,0.41425717485442687,0.6544626640475443,0.6970856781320545,0.638886943933399,0.3474284397016435,0.17924606527988013,0.5409432581486039,0.4912960903630839,0.46528091452509907,0.5294263740243206,0.4874003921842113,0.4660376032603469,1834.4493581132822,1785.3008314465274,0.5854370022840454,0.6939061524049798,0.4912690195336409,0.059947042496063495,0.016288810104018277,0.32065267036305134,0.15041975695601353,0.17336349355486153,0.4666111589621762,0.5907031857031857,0.6294280957521216,0.5686780061005878,0.3175804146677943,0.14588916324831985,0.470144544031868,0.45023535851122054,0.5408008658008658,0.4739208649488071,0.39777545653761676,0.4772309419543919,1366.681787375503,1389.0924601877894,1,2024-09-25,Tokyo,Hubert_Hurkacz,Marcos_Giron
