match_id,Winner
20210629-M-Wimbledon-R128-Roger_Federer-Adrian_Mannarino,1
20210630-M-Wimbledon-R128-Brandon_Nakashima-Taylor_Fritz,2
20210630-M-Wimbledon-R128-Gregoire_Barrere-Botic_Van_De_Zandschulp,2
20210701-M-Wimbledon-QF-Hubert_Hurkacz-Roger_Federer,1
20210701-M-Wimbledon-R64-Daniil_Medvedev-Carlos_Alcaraz,1
20210701-M-Wimbledon-R64-Matteo_Berrettini-Botic_Van_De_Zandschulp,1
20210701-M-Wimbledon-R64-Richard_Gasquet-Roger_Federer,2
20210703-M-Wimbledon-R32-Andy_Murray-Denis_Shapovalov,2
20210703-M-Wimbledon-R32-Cameron_Norrie-Roger_Federer,2
20210703-M-Wimbledon-R32-Hubert_Hurkacz-Alexander_Bublik,1
20210704-M-ITF_The_Hague-F-Javier_Barranco_Cosano-Jelle_Sels,1
20210705-M-Wimbledon-R16-Felix_Auger_Aliassime-Alexander_Zverev,1
20210705-M-Wimbledon-R16-Lorenzo_Sonego-Roger_Federer,2
20210706-M-Wimbledon-R16-Hubert_Hurkacz-Daniil_Medvedev,1
20210707-M-Wimbledon-QF-Felix_Auger_Aliassime-Matteo_Berrettini,2
20210707-M-Wimbledon-QF-Novak_Djokovic-Marton_Fucsovics,1
20210709-M-Wimbledon-SF-Hubert_Hurkacz-Matteo_Berrettini,2
20210709-M-Wimbledon-SF-Novak_Djokovic-Denis_Shapovalov,1
20210711-M-Wimbledon-F-Novak_Djokovic-Matteo_Berrettini,1
20210716-M-Newport-QF-Jenson_Brooksby-Peter_Gojowczyk,1
20210717-M-Newport-SF-Jenson_Brooksby-Jordan_Thompson,1
20210718-M-Amersfoort_CH-F-Tallon_Griekspoor-Botic_Van_De_Zandschulp,1
20210720-M-Umag-R32-Lucas_Pouille-Carlos_Alcaraz,2
20210722-M-Gstaad-R16-Feliciano_Lopez-Mikael_Ymer,2
20210722-M-Umag-R16-Andrej_Martin-Carlos_Alcaraz,2
20210723-M-Gstaad-QF-Casper_Ruud-Benoit_Paire,1
20210723-M-Gstaad-QF-Cristian_Garin-Hugo_Gaston,2
20210724-M-Olympics-R64-Alexander_Bublik-Daniil_Medvedev,2
20210724-M-Olympics-R64-Joao_Menezes-Marin_Cilic,2
20210724-M-Tokyo_Olympics-R64-Novak_Djokovic-Hugo_Dellien,1
20210726-M-Poznan_CH-QF-Jiri_Lehecka-Botic_Van_De_Zandschulp,1
20210726-M-Tokyo_Olympics-R32-Novak_Djokovic-Jan_Lennard_Struff,1
20210728-M-Tokyo_Olympics-R16-Novak_Djokovic-Alejandro_Davidovich_Fokina,1
20210729-M-Olympics-QF-Jeremy_Chardy-Alexander_Zverev,2
20210729-M-Olympics-QF-Novak_Djokovic-Kei_Nishikori,1
20210729-M-Olympics-SF-Pablo_Carreno_Busta-Karen_Khachanov,2
20210729-M-Tokyo_Olympics-QF-Pablo_Carreno_Busta-Daniil_Medvedev,1
20210730-M-Olympics-SF-Novak_Djokovic-Alexander_Zverev,2
20210731-M-Olympics-BR-Novak_Djokovic-Pablo_Carreno_Busta,2
20210801-M-ITF_Champaign-F-Ben_Shelton-Gijs_Brouwer,1
20210801-M-Olympics-F-Karen_Khachanov-Alexander_Zverev,2
20210801-M-Segovia_CH-F-Benjamin_Bonzi-Tim_Van_Rijthoven,1
20210803-M-Canada_Masters-QF-Stefanos_Tsitsipas-Casper_Ruud,1
20210804-M-Washington-R32-Jannik_Sinner-Emil_Ruusuvuori,1
20210805-M-Washington-R16-Sebastian_Korda-Jannik_Sinner,2
20210806-M-Washington-QF-Steve_Johnson-Jannik_Sinner,2
20210807-M-Washington-SF-Jenson_Brooksby-Jannik_Sinner,2
20210808-M-Washington-F-Jannik_Sinner-Mackenzie_Mcdonald,1
20210810-M-Canada_Masters-R64-John_Isner-Alejandro_Davidovich_Fokina,1
20210810-M-Canada_Masters-R64-Reilly_Opelka-Nick_Kyrgios,1
20210811-M-Canada_Masters-R32-Karen_Khachanov-Aslan_Karatsev,1
20210811-M-Canada_Masters-R32-Nikoloz_Basilashvili-Alex_De_Minaur,1
20210811-M-Canada_Masters-R32-Reilly_Opelka-Grigor_Dimitrov,1
20210812-M-Canada_Masters-R16-Casper_Ruud-Dusan_Lajovic,1
20210812-M-Canada_Masters-R16-Hubert_Hurkacz-Nikoloz_Basilashvili,1
20210812-M-Canada_Masters-R16-John_Isner-Andrey_Rublev,1
20210813-M-Canada_Masters-QF-Hubert_Hurkacz-Daniil_Medvedev,2
20210813-M-Canada_Masters-QF-Reilly_Opelka-Roberto_Bautista_Agut,1
20210814-M-Canada_Masters-QF-John_Isner-Gael_Monfils,1
20210815-M-Canada_Masters-F-Reilly_Opelka-Daniil_Medvedev,2
20210815-M-Canada_Masters-SF-John_Isner-Daniil_Medvedev,2
20210816-M-Cincinnati_Masters-R64-Andy_Murray-Richard_Gasquet,1
20210817-M-Cincinnati_Masters-R64-Hubert_Hurkacz-Alejandro_Davidovich_Fokina,1
20210817-M-Cincinnati_Masters-R64-Marin_Cilic-Aslan_Karatsev,1
20210818-M-Cincinnati_Masters-R32-Andy_Murray-Hubert_Hurkacz,2
20210818-M-Cincinnati_Masters-R32-Gael_Monfils-Alex_De_Minaur,1
20210819-M-Cincinnati_Masters-R16-Casper_Ruud-Diego_Schwartzman,1
20210819-M-Cincinnati_Masters-R16-Hubert_Hurkacz-Pablo_Carreno_Busta,2
20210820-M-Cincinnati_Masters-QF-Benoit_Paire-Andrey_Rublev,2
20210820-M-Cincinnati_Masters-QF-Daniil_Medvedev-Pablo_Carreno_Busta,1
20210821-M-Cincinnati_Masters-QF-Casper_Ruud-Alexander_Zverev,2
20210821-M-Cincinnati_Masters-SF-Andrey_Rublev-Daniil_Medvedev,1
20210821-M-Cincinnati_Masters-SF-Stefanos_Tsitsipas-Alexander_Zverev,2
20210825-M-US_Open-Q1-Botic_Van_De_Zandschulp-Tomas_Barrios_Vera,1
20210826-M-US_Open-Q2-Ben_Shelton-Botic_Van_De_Zandschulp,2
20210827-M-US_Open-Q3-Enzo_Couacaud-Botic_Van_De_Zandschulp,2
20210827-M-US_Open-Q3-Ivo_Karlovic-Yuichi_Sugita,1
20210830-M-US_Open-R128-Andrey_Rublev-Ivo_Karlovic,1
20210830-M-US_Open-R128-Cameron_Norrie-Carlos_Alcaraz,2
20210830-M-US_Open-R128-Carlos_Taberner-Botic_Van_De_Zandschulp,2
20210830-M-US_Open-R128-Stefanos_Tsitsipas-Andy_Murray,1
20210831-M-US_Open-R128-Andreas_Seppi-Marton_Fucsovics,1
20210831-M-US_Open-R128-Daniil_Medvedev-Richard_Gasquet,1
20210831-M-US_Open-R128-Feliciano_Lopez-Bernabe_Zapata_Miralles,2
20210831-M-US_Open-R128-Maxime_Cressy-Pablo_Carreno_Busta,1
20210831-M-US_Open-R128-Mikael_Ymer-Jenson_Brooksby,2
20210831-M-US_Open-R128-Roberto_Bautista_Agut-Nick_Kyrgios,1
20210831-M-US_Open-R128-Tallon_Griekspoor-Jan_Lennard_Struff,1
20210901-M-US_Open-R64-Casper_Ruud-Botic_Van_De_Zandschulp,2
20210902-M-US_Open-R64-Jordan_Thompson-Aslan_Karatsev,2
20210902-M-US_Open-R64-Novak_Djokovic-Tallon_Griekspoor,1
20210902-M-US_Open-R64-Reilly_Opelka-Lorenzo_Musetti,1
20210902-M-US_Open-R64-Taylor_Fritz-Jenson_Brooksby,2
20210903-M-US_Open-R32-Facundo_Bagnis-Botic_Van_De_Zandschulp,2
20210903-M-US_Open-R32-Felix_Auger_Aliassime-Roberto_Bautista_Agut,1
20210903-M-US_Open-R32-Pablo_Andujar-Daniil_Medvedev,2
20210903-M-US_Open-R32-Stefanos_Tsitsipas-Carlos_Alcaraz,2
20210904-M-US_Open-R32-Jannik_Sinner-Gael_Monfils,1
20210904-M-US_Open-R32-Novak_Djokovic-Kei_Nishikori,1
20210905-M-US_Open-R16-Daniil_Medvedev-Daniel_Evans,1
20210905-M-US_Open-R16-Diego_Schwartzman-Botic_Van_De_Zandschulp,2
20210905-M-US_Open-R16-Peter_Gojowczyk-Carlos_Alcaraz,2
20210905-M-US_Open-R32-Reilly_Opelka-Nikoloz_Basilashvili,1
20210906-M-US_Open-R16-Jannik_Sinner-Alexander_Zverev,2
20210906-M-US_Open-R16-Jenson_Brooksby-Novak_Djokovic,2
20210907-M-US_Open-QF-Botic_Van_De_Zandschulp-Daniil_Medvedev,2
20210908-M-US_Open-QF-Novak_Djokovic-Matteo_Berrettini,1
20210910-M-US_Open-SF-Felix_Auger_Aliassime-Daniil_Medvedev,2
20210910-M-US_Open-SF-Novak_Djokovic-Alexander_Zverev,1
20210912-M-US_Open-F-Novak_Djokovic-Daniil_Medvedev,2
20210918-M-Davis_Cup_Group_I-RR-Francisco_Llanes-Botic_Van_De_Zandschulp,2
20210918-M-Davis_Cup_Group_I-RR-Martin_Cuevas-Tallon_Griekspoor,2
20210923-M-Metz-R16-Hubert_Hurkacz-Lucas_Pouille,1
20210924-M-Metz-QF-Andy_Murray-Hubert_Hurkacz,2
20210925-M-Metz-SF-Hubert_Hurkacz-Peter_Gojowczyk,1
20210929-M-San_Diego-R32-Alex_Bolt-Hubert_Hurkacz,2
20211003-M-Murcia_CH-F-Roberto_Carballes_Baena-Tallon_Griekspoor,2
20211003-M-Sofia-F-Jannik_Sinner-Gael_Monfils,1
20211004-M-Santiago_CH-R32-Sebastian_Baez-Dalibor_Svrcina,1
20211007-M-Indian_Wells_Masters-R128-Marcos_Giron-Botic_Van_De_Zandschulp,1
20211008-M-Santiago_CH-QF-Facundo_Mena-Sebastian_Baez,2
20211009-M-Indian_Wells_Masters-R64-Hubert_Hurkacz-Alexei_Popyrin,1
20211010-M-Indian_Wells_Masters-R64-Andy_Murray-Carlos_Alcaraz,1
20211010-M-Napoli_CH-F-Tallon_Griekspoor-Andrea_Pellegrino,1
20211011-M-Indian_Wells_Masters-R32-Grigor_Dimitrov-Reilly_Opelka,1
20211011-M-Indian_Wells_Masters-R32-Hubert_Hurkacz-Frances_Tiafoe,1
20211011-M-Indian_Wells_Masters-R64-John_Isner-Yoshihito_Nishioka,1
20211012-M-Indian_Wells_Masters-R32-Denis_Shapovalov-Aslan_Karatsev,2
20211012-M-Indian_Wells_Masters-R32-Taylor_Fritz-Matteo_Berrettini,1
20211013-M-Indian_Wells_Masters-R16-Grigor_Dimitrov-Daniil_Medvedev,1
20211013-M-Indian_Wells_Masters-R16-Hubert_Hurkacz-Aslan_Karatsev,1
20211013-M-Villena_CH-R32-Feliciano_Lopez-Roberto_Marcora,1
20211014-M-Indian_Wells_Masters-QF-Hubert_Hurkacz-Grigor_Dimitrov,2
20211014-M-Villena_CH-R16-Hugo_Grenier-Feliciano_Lopez,1
20211016-M-Indian_Wells_Masters-SF-Grigor_Dimitrov-Cameron_Norrie,2
20211016-M-Indian_Wells_Masters-SF-Taylor_Fritz-Nikoloz_Basilashvili,2
20211017-M-Ercolano_CH-F-Alexander_Ritschard-Tallon_Griekspoor,2
20211017-M-Indian_Wells_Masters-F-Nikoloz_Basilashvili-Cameron_Norrie,2
20211020-M-Antwerp-R16-Botic_Van_De_Zandschulp-Jenson_Brooksby,2
20211021-M-Antwerp-R32-Reilly_Opelka-Jenson_Brooksby,2
20211021-M-Buenos_Aires_CH-R16-Sebastian_Baez-Juan_Ignacio_Londero,1
20211021-M-Moscow-R16-Mackenzie_Mcdonald-Gilles_Simon,2
20211021-M-Vienna-R32-Alexei_Popyrin-Matteo_Berrettini,2
20211022-M-Antwerp-QF-Arthur_Rinderknech-Jannik_Sinner,2
20211022-M-Antwerp-QF-Brandon_Nakashima-Diego_Schwartzman,2
20211022-M-Antwerp-QF-Jenson_Brooksby-Alejandro_Davidovich_Fokina,1
20211022-M-Moscow-QF-Gilles_Simon-Aslan_Karatsev,2
20211022-M-Moscow-QF-Marin_Cilic-Pedro_Martinez,1
20211023-M-Buenos_Aires_CH-QF-Juan_Pablo_Varillas-Sebastian_Baez,2
20211024-M-Antwerp-F-Diego_Schwartzman-Jannik_Sinner,2
20211025-M-Vienna-R32-Carlos_Alcaraz-Daniel_Evans,1
20211025-M-Vienna-R32-Hubert_Hurkacz-Andy_Murray,2
20211027-M-Vienna-R32-Reilly_Opelka-Jannik_Sinner,2
20211028-M-St_Petersburg-R16-John_Millman-Aslan_Karatsev,1
20211028-M-Vienna-R16-Gael_Monfils-Diego_Schwartzman,2
20211029-M-St_Petersburg-QF-John_Millman-Taylor_Fritz,2
20211029-M-Vienna-QF-Casper_Ruud-Jannik_Sinner,2
20211030-M-Vienna-SF-Frances_Tiafoe-Jannik_Sinner,1
20211031-M-Ismaning_CH-F-Lukas_Lacko-Oscar_Otte,2
20211102-M-Paris_Masters-R32-Casper_Ruud-Alexander_Bublik,1
20211102-M-Paris_Masters-R64-Carlos_Alcaraz-Pierre_Hugues_Herbert,1
20211102-M-Paris_Masters-R64-Marin_Cilic-Alejandro_Davidovich_Fokina,1
20211102-M-Paris_Masters-R64-Reilly_Opelka-Filip_Krajinovic,1
20211102-M-Tenerife_CH-R32-Dalibor_Svrcina-Feliciano_Lopez,2
20211103-M-Paris_Masters-R32-Cameron_Norrie-Reilly_Opelka,1
20211103-M-Paris_Masters-R32-Carlos_Alcaraz-Jannik_Sinner,1
20211103-M-Paris_Masters-R32-Hubert_Hurkacz-Tommy_Paul,1
20211103-M-Paris_Masters-R32-Taylor_Fritz-Andrey_Rublev,1
20211104-M-Paris_Masters-R16-Carlos_Alcaraz-Hugo_Gaston,2
20211104-M-Paris_Masters-R16-Casper_Ruud-Marcos_Giron,1
20211104-M-Paris_Masters-R16-Hubert_Hurkacz-Dominik_Koepfer,1
20211105-M-Paris_Masters-QF-Casper_Ruud-Alexander_Zverev,2
20211105-M-Paris_Masters-QF-James_Duckworth-Hubert_Hurkacz,2
20211105-M-Paris_Masters-QF-Novak_Djokovic-Taylor_Fritz,1
20211106-M-Paris_Masters-SF-Alexander_Zverev-Daniil_Medvedev,2
20211106-M-Paris_Masters-SF-Hubert_Hurkacz-Novak_Djokovic,2
20211107-M-Eckental_CH-F-Maxime_Cressy-Daniel_Masur,2
20211107-M-Guayaquil_CH-F-Jesper_De_Jong-Alejandro_Tabilo,2
20211107-M-Paris_Masters-F-Novak_Djokovic-Daniil_Medvedev,1
20211107-M-Stockholm-R32-Tommy_Paul-Leo_Borg,1
20211107-M-Tenerife_CH-F-Feliciano_Lopez-Tallon_Griekspoor,2
20211108-M-Stockholm-R32-Andrea_Vavassori-Pavel_Kotov,1
20211109-M-NextGen_Finals-RR-Hugo_Gaston-Sebastian_Korda,2
20211109-M-Stockholm-R32-Andy_Murray-Viktor_Durasovic,1
20211114-M-Bratislava_CH-F-Tallon_Griekspoor-Zsombor_Piros,1
20211114-M-Tour_Finals-RR-Hubert_Hurkacz-Daniil_Medvedev,2
20211114-M-Tour_Finals-RR-Matteo_Berrettini-Alexander_Zverev,2
20211115-M-Tour_Finals-RR-Novak_Djokovic-Casper_Ruud,1
20211115-M-Tour_Finals-RR-Stefanos_Tsitsipas-Andrey_Rublev,2
20211116-M-Tour_Finals-RR-Hubert_Hurkacz-Jannik_Sinner,2
20211117-M-Tour_Finals-RR-Novak_Djokovic-Andrey_Rublev,1
20211118-M-Tour_Finals-RR-Hubert_Hurkacz-Alexander_Zverev,2
20211118-M-Tour_Finals-RR-Jannik_Sinner-Daniil_Medvedev,2
20211119-M-Tour_Finals-RR-Casper_Ruud-Andrey_Rublev,1
20211120-M-Campinas_CH-SF-Francisco_Cerundolo-Sebastian_Baez,2
20211120-M-Tour_Finals-SF-Casper_Ruud-Daniil_Medvedev,2
20211120-M-Tour_Finals-SF-Novak_Djokovic-Alexander_Zverev,2
20211121-M-Pau_CH-F-Jiri_Lehecka-Radu_Albot,2
20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev,2
20211125-M-Davis_Cup_Finals-RR-Marin_Cilic-Alex_De_Minaur,1
20211126-M-Davis_Cup_Finals-RR-John_Isner-Jannik_Sinner,2
20211127-M-Davis_Cup_Finals-RR-Daniel_Elahi_Galan-Jannik_Sinner,2
20211128-M-Davis_Cup_Finals-RR-Fabian_Marozsan-Nino_Serdarusic,2
20211128-M-Davis_Cup_Finals-RR-Nicolas_Mejia-Frances_Tiafoe,2
20211201-M-Davis_Cup_Finals-QF-Mikhail_Kukushkin-Miomir_Kecmanovic,1
20211208-M-French_Club-RR-Benjamin_Bonzi-Lucas_Pouille,1
20211208-M-French_Club-RR-Hugo_Gaston-Botic_Van_De_Zandschulp,1
20211210-M-Maia_CH-QF-Kimmer_Coppejans-Nuno_Borges,2
20211219-M-Dutch_Championships-F-Gijs_Brouwer-Botic_Van_De_Zandschulp,2
20220101-M-ATP_Cup-RR-Aristotelis_Thanos-Hubert_Hurkacz,2
20220103-M-ATP_Cup-RR-Hubert_Hurkacz-Aleksandre_Metreveli,1
20220103-M-ATP_Cup-RR-Stefanos_Tsitsipas-Diego_Schwartzman,2
20220104-M-Nonthaburi_CH-R16-Tung_Lin_Wu-Yasutaka_Uchiyama,1
20220105-M-ATP_Cup-RR-Hubert_Hurkacz-Diego_Schwartzman,1
20220105-M-Melbourne-R16-Rafael_Nadal-Ricardas_Berankis,1
20220106-M-ATP_Cup-RR-Daniil_Medvedev-Matteo_Berrettini,1
20220106-M-ATP_Cup-RR-Roman_Safiullin-Jannik_Sinner,2
20220106-M-Melbourne-R16-Maxime_Cressy-Reilly_Opelka,1
20220107-M-ATP_Cup-SF-Hubert_Hurkacz-Roberto_Bautista_Agut,2
20220107-M-Melbourne-QF-Emil_Ruusuvuori-Alex_Molcan,1
20220107-M-Melbourne-QF-Grigor_Dimitrov-Botic_Van_De_Zandschulp,1
20220108-M-Melbourne-SF-Maxime_Cressy-Grigor_Dimitrov,1
20220109-M-Melbourne-F-Maxime_Cressy-Rafael_Nadal,2
20220110-M-Australian_Open-Q1-Robin_Haase-Andrej_Martin,1
20220111-M-Australian_Open-Q1-J_J_Wolf-Sergiy_Stakhovsky,1
20220111-M-Sydney-R16-Brandon_Nakashima-Fabio_Fognini,1
20220113-M-Adelaide-QF-Aleksandar_Vukic-Thanasi_Kokkinakis,2
20220113-M-Sydney-QF-Maxime_Cressy-Daniel_Evans,2
20220114-M-Adelaide-SF-Marin_Cilic-Thanasi_Kokkinakis,2
20220115-M-Adelaide-F-Arthur_Rinderknech-Thanasi_Kokkinakis,2
20220115-M-Sydney-F-Andy_Murray-Aslan_Karatsev,2
20220117-M-Australian_Open-R128-Aslan_Karatsev-Jaume_Munar,1
20220117-M-Australian_Open-R128-Federico_Delbonis-Pedro_Martinez,2
20220117-M-Australian_Open-R128-Hubert_Hurkacz-Egor_Gerasimov,1
20220117-M-Australian_Open-R128-John_Millman-Feliciano_Lopez,1
20220117-M-Australian_Open-R128-Tallon_Griekspoor-Fabio_Fognini,1
20220118-M-Australian_Open-R128-Alex_Molcan-Roman_Safiullin,1
20220118-M-Australian_Open-R128-Daniel_Evans-David_Goffin,1
20220118-M-Australian_Open-R128-Daniil_Medvedev-Henri_Laaksonen,1
20220118-M-Australian_Open-R128-Lorenzo_Musetti-Alex_De_Minaur,2
20220119-M-Australian_Open-R64-Gael_Monfils-Alexander_Bublik,1
20220119-M-Australian_Open-R64-Hubert_Hurkacz-Adrian_Mannarino,2
20220119-M-Australian_Open-R64-Pablo_Carreno_Busta-Tallon_Griekspoor,1
20220120-M-Australian_Open-R128-Christopher_Oconnell-Diego_Schwartzman,1
20220120-M-Australian_Open-R64-Nick_Kyrgios-Daniil_Medvedev,2
20220120-M-Australian_Open-R64-Steve_Johnson-Jannik_Sinner,2
20220120-M-Australian_Open-R64-Taylor_Fritz-Frances_Tiafoe,1
20220121-M-Australian_Open-R32-Aslan_Karatsev-Adrian_Mannarino,2
20220121-M-Australian_Open-R32-Carlos_Alcaraz-Matteo_Berrettini,2
20220121-M-Australian_Open-R32-Lorenzo_Sonego-Miomir_Kecmanovic,2
20220122-M-Australian_Open-R16-Rafael_Nadal-Adrian_Mannarino,1
20220122-M-Australian_Open-R32-Botic_Van_De_Zandschulp-Daniil_Medvedev,2
20220122-M-Australian_Open-R32-Marin_Cilic-Andrey_Rublev,1
20220123-M-Australian_Open-R16-Gael_Monfils-Miomir_Kecmanovic,1
20220123-M-Australian_Open-R16-Pablo_Carreno_Busta-Matteo_Berrettini,2
20220123-M-Australian_Open-R16-Stefanos_Tsitsipas-Taylor_Fritz,1
20220124-M-Australian_Open-R16-Maxime_Cressy-Daniil_Medvedev,2
20220125-M-Australian_Open-QF-Gael_Monfils-Matteo_Berrettini,2
20220125-M-Australian_Open-QF-Rafael_Nadal-Denis_Shapovalov,1
20220126-M-Australian_Open-QF-Daniil_Medvedev-Felix_Auger_Aliassime,1
20220126-M-Australian_Open-QF-Stefanos_Tsitsipas-Jannik_Sinner,1
20220128-M-Australian_Open-SF-Rafael_Nadal-Matteo_Berrettini,1
20220128-M-Australian_Open-SF-Stefanos_Tsitsipas-Daniil_Medvedev,2
20220129-M-Australian_Open_Juniors-F-Bruno_Kuzuhara-Jakub_Mensik,1
20220130-M-Australian_Open-F-Rafael_Nadal-Daniil_Medvedev,1
20220203-M-Montpellier-R16-David_Goffin-Adrian_Mannarino,2
20220203-M-Montpellier-R16-Soon_Woo_Kwon-Richard_Gasquet,2
20220204-M-Cordoba-QF-Alejandro_Tabilo-Sebastian_Baez,1
20220204-M-Montpellier-QF-Roberto_Bautista_Agut-Alexander_Bublik,2
20220207-M-Rotterdam-R32-Hubert_Hurkacz-Jo_Wilfried_Tsonga,1
20220208-M-Buenos_Aires-R32-Federico_Delbonis-Juan_Martin_Del_Potro,1
20220208-M-Rotterdam-R32-Aslan_Karatsev-Tallon_Griekspoor,2
20220208-M-Rotterdam-R32-Denis_Shapovalov-Jiri_Lehecka,2
20220209-M-Buenos_Aires-R16-Casper_Ruud-Roberto_Carballes_Baena,1
20220209-M-Buenos_Aires-R16-Sebastian_Baez-Lorenzo_Sonego,2
20220209-M-Rotterdam-R16-Hubert_Hurkacz-Lorenzo_Musetti,2
20220211-M-Rotterdam-QF-Marton_Fucsovics-Andrey_Rublev,2
20220212-M-Dallas-QF-Reilly_Opelka-Adrian_Mannarino,1
20220212-M-Dallas-SF-Jenson_Brooksby-Marcos_Giron,1
20220212-M-Dallas-SF-John_Isner-Reilly_Opelka,2
20220212-M-Rotterdam-SF-Felix_Auger_Aliassime-Andrey_Rublev,1
20220213-M-Dallas-F-Reilly_Opelka-Jenson_Brooksby,1
20220213-M-Rotterdam-F-Stefanos_Tsitsipas-Felix_Auger_Aliassime,2
20220214-M-Rio_de_Janeiro-R32-Carlos_Alcaraz-Jaume_Munar,1
20220217-M-Doha-QF-Denis_Shapovalov-Arthur_Rinderknech,2
20220217-M-Rio_de_Janeiro-R16-Federico_Delbonis-Carlos_Alcaraz,2
20220219-M-Rio_de_Janeiro-QF-Carlos_Alcaraz-Matteo_Berrettini,1
20220219-M-Rio_de_Janeiro-SF-Fabio_Fognini-Carlos_Alcaraz,2
20220220-M-Forli_CH-F-Jack_Draper-Tim_Van_Rijthoven,1
20220220-M-Rio_de_Janeiro-F-Diego_Schwartzman-Carlos_Alcaraz,2
20220221-M-Acapulco-R32-Grigor_Dimitrov-Stefan_Kozlov,2
20220222-M-Acapulco-R32-Jenson_Brooksby-Alexander_Zverev,2
20220222-M-Dubai-R32-Hubert_Hurkacz-Alexander_Bublik,1
20220223-M-Acapulco-R32-Benoit_Paire-Daniil_Medvedev,2
20220223-M-Dubai-R16-Alex_Molcan-Hubert_Hurkacz,2
20220223-M-Santiago-R16-Sebastian_Baez-Juan_Ignacio_Londero,1
20220224-M-Acapulco-QF-Daniil_Medvedev-Yoshihito_Nishioka,1
20220224-M-Acapulco-R16-Daniil_Medvedev-Pablo_Andujar,1
20220224-M-Dubai-QF-Hubert_Hurkacz-Jannik_Sinner,1
20220224-M-ITF_Santo_Domingo-R16-Peter_Bertran-Nick_Hardt,2
20220225-M-Acapulco-QF-Peter_Gojowczyk-Cameron_Norrie,2
20220225-M-Acapulco-SF-Rafael_Nadal-Daniil_Medvedev,1
20220225-M-Dubai-SF-Hubert_Hurkacz-Andrey_Rublev,2
20220225-M-Santiago-QF-Thiago_Monteiro-Sebastian_Baez,2
20220226-M-Acapulco-SF-Stefanos_Tsitsipas-Cameron_Norrie,2
20220226-M-Dubai-F-Andrey_Rublev-Jiri_Vesely,1
20220227-M-Santiago-F-Pedro_Martinez-Sebastian_Baez,1
20220228-M-Acapulco-R32-Taylor_Fritz-Adrian_Mannarino,1
20220304-M-Davis_Cup_Qualifiers-RR-Alexis_Galarneau-Botic_Van_De_Zandschulp,2
20220304-M-Davis_Cup_Qualifiers-RR-Tallon_Griekspoor-Steven_Diez,1
20220305-M-Davis_Cup_Qualifiers-RR-Robin_Haase-Steven_Diez,1
20220310-M-Indian_Wells_Masters-R128-Sebastian_Baez-Nick_Kyrgios,2
20220311-M-Indian_Wells_Masters-R128-Brandon_Nakashima-Adrian_Mannarino,1
20220312-M-Indian_Wells_Masters-R64-Federico_Coria-Daniel_Evans,2
20220312-M-Indian_Wells_Masters-R64-Gael_Monfils-Filip_Krajinovic,1
20220312-M-Indian_Wells_Masters-R64-Reilly_Opelka-Lorenzo_Musetti,1
20220312-M-Indian_Wells_Masters-R64-Sebastian_Korda-Rafael_Nadal,2
20220313-M-Indian_Wells_Masters-R64-Federico_Delbonis-Nick_Kyrgios,2
20220313-M-Indian_Wells_Masters-R64-Felix_Auger_Aliassime-Botic_Van_De_Zandschulp,2
20220313-M-Indian_Wells_Masters-R64-Hubert_Hurkacz-Oscar_Otte,1
20220313-M-Indian_Wells_Masters-R64-Sam_Querrey-John_Isner,2
20220314-M-Indian_Wells_Masters-R32-Gael_Monfils-Daniil_Medvedev,1
20220314-M-Indian_Wells_Masters-R32-Rafael_Nadal-Daniel_Evans,1
20220314-M-Indian_Wells_Masters-R32-Roberto_Bautista_Agut-Carlos_Alcaraz,2
20220315-M-Indian_Wells_Masters-R16-Lloyd_Harris-Matteo_Berrettini,2
20220315-M-Indian_Wells_Masters-R32-Casper_Ruud-Nick_Kyrgios,2
20220315-M-Indian_Wells_Masters-R32-John_Isner-Diego_Schwartzman,1
20220315-M-Indian_Wells_Masters-R32-Steve_Johnson-Hubert_Hurkacz,2
20220316-M-Indian_Wells_Masters-R16-Grigor_Dimitrov-John_Isner,1
20220316-M-Indian_Wells_Masters-R16-Hubert_Hurkacz-Andrey_Rublev,2
20220316-M-Indian_Wells_Masters-R32-Andrey_Rublev-Frances_Tiafoe,1
20220316-M-Indian_Wells_Masters-R32-Grigor_Dimitrov-Alexander_Bublik,1
20220317-M-Indian_Wells_Masters-QF-Rafael_Nadal-Nick_Kyrgios,1
20220317-M-Indian_Wells_Masters-R16-Gael_Monfils-Carlos_Alcaraz,2
20220318-M-Indian_Wells_Masters-QF-Grigor_Dimitrov-Andrey_Rublev,2
20220319-M-Indian_Wells_Masters-SF-Rafael_Nadal-Carlos_Alcaraz,1
20220319-M-Indian_Wells_Masters-SF-Taylor_Fritz-Andrey_Rublev,1
20220320-M-Indian_Wells_Masters-F-Rafael_Nadal-Taylor_Fritz,2
20220323-M-Miami_Masters-R128-Tallon_Griekspoor-Francisco_Cerundolo,2
20220324-M-Miami_Masters-R128-Adrian_Mannarino-Nick_Kyrgios,2
20220324-M-Miami_Masters-R128-Botic_Van_De_Zandschulp-Mikhail_Kukushkin,2
20220325-M-Miami_Masters-R128-Jack_Sock-Miomir_Kecmanovic,2
20220325-M-Miami_Masters-R64-Brandon_Nakashima-Frances_Tiafoe,2
20220325-M-Miami_Masters-R64-Emil_Ruusuvuori-Jannik_Sinner,2
